# textflood 3840x2400 step=25 epoch_ms=1785580824692.086 mono_ms=1615431319.360
frame	loop_start_ms	render_ms	blit_ms	sync_ms
7737	1615552873.460	12.716	0.002	2.166
7738	1615552888.349	12.513	0.000	2.207
7739	1615552903.076	12.341	0.001	2.293
7740	1615552917.716	12.669	0.000	2.211
7741	1615552932.602	13.080	0.000	2.275
7742	1615552947.963	13.147	0.001	2.193
7743	1615552963.308	13.459	0.001	2.410
7744	1615552979.184	14.011	0.001	2.249
7745	1615552995.890	13.865	0.001	2.289
7746	1615553012.053	15.163	0.002	2.347
7747	1615553029.575	14.598	0.004	2.180
7748	1615553046.376	13.368	0.001	2.010
7749	1615553061.764	13.517	0.003	1.955
7750	1615553077.257	12.814	0.001	2.225
7751	1615553092.306	12.623	0.001	2.269
7752	1615553107.204	12.728	0.000	2.236
7753	1615553122.175	13.438	0.000	2.325
7754	1615553137.944	13.035	0.000	2.259
7755	1615553153.244	12.672	0.001	2.451
7756	1615553168.374	12.753	0.001	2.193
7757	1615553183.327	12.639	0.001	2.156
7758	1615553198.128	11.723	0.000	2.184
7759	1615553212.041	10.988	0.000	2.141
7760	1615553225.176	11.402	0.001	2.310
7761	1615553239.063	11.771	0.001	2.294
7762	1615553253.133	11.698	0.001	2.267
7763	1615553267.105	12.077	0.001	2.180
7764	1615553281.368	12.198	0.000	2.305
7765	1615553295.877	12.965	0.001	2.091
7766	1615553310.942	12.608	0.000	2.301
7767	1615553325.857	12.542	0.000	2.170
7768	1615553340.590	13.874	0.002	1.938
7769	1615553356.418	13.591	0.005	2.384
7770	1615553372.419	14.173	0.004	2.425
7771	1615553389.040	13.600	0.001	2.004
7772	1615553404.654	14.628	0.002	2.285
7773	1615553421.579	14.464	0.001	2.162
7774	1615553438.212	14.706	0.001	2.304
7775	1615553455.228	14.441	0.001	2.287
7776	1615553471.962	14.329	0.001	2.138
7777	1615553488.590	14.418	0.020	2.333
7778	1615553505.367	14.220	0.001	2.321
7779	1615553521.915	13.896	0.001	2.268
7780	1615553538.090	13.754	0.001	2.282
7781	1615553554.135	13.478	0.001	2.636
7782	1615553570.255	13.536	0.001	2.228
7783	1615553586.025	13.328	0.000	2.159
7784	1615553601.518	13.573	0.001	2.251
7785	1615553617.349	13.315	0.001	2.275
7786	1615553632.945	13.214	0.001	2.254
7787	1615553648.421	13.345	0.001	2.270
7788	1615553664.044	12.922	0.000	2.187
7789	1615553679.163	13.331	0.000	2.344
7790	1615553694.846	13.322	0.001	2.244
7791	1615553710.421	13.091	0.001	2.422
7792	1615553725.944	12.579	0.001	2.361
7793	1615553741.097	12.499	0.001	2.498
7794	1615553756.101	12.636	0.000	2.509
7795	1615553771.252	12.274	0.000	2.161
7796	1615553785.693	11.557	0.001	2.125
7797	1615553799.381	11.312	0.001	2.340
7798	1615553813.039	12.123	0.000	2.072
7799	1615553827.240	12.397	0.001	2.322
7800	1615553841.965	12.938	0.000	2.233
7801	1615553857.157	13.491	0.004	1.970
7802	1615553872.629	14.051	0.004	1.958
7803	1615553888.662	13.895	0.001	2.023
7804	1615553904.591	13.466	0.001	2.052
7805	1615553920.119	13.222	0.001	2.199
7806	1615553935.546	13.331	0.000	2.237
7807	1615553951.122	13.154	0.000	2.173
7808	1615553966.455	13.057	0.000	2.359
7809	1615553981.985	12.853	0.002	1.888
7810	1615553996.736	12.819	0.002	2.036
7811	1615554011.607	12.903	0.001	2.037
7812	1615554026.554	13.776	0.003	1.924
7813	1615554042.276	12.454	0.001	1.946
7814	1615554056.683	14.312	0.001	2.471
7815	1615554073.477	12.571	0.000	2.268
7816	1615554088.322	12.622	0.000	2.237
7817	1615554103.188	13.140	0.000	2.148
7818	1615554118.482	13.065	0.000	2.301
7819	1615554133.854	13.090	0.000	2.322
7820	1615554149.273	12.992	0.001	2.404
7821	1615554164.676	13.799	0.002	2.292
7822	1615554180.776	13.510	0.001	2.081
7823	1615554196.374	12.932	0.001	2.140
7824	1615554211.453	13.164	0.001	2.461
7825	1615554227.275	12.918	0.003	2.239
7826	1615554242.457	12.389	0.000	2.324
7827	1615554257.180	12.911	0.001	2.267
7828	1615554272.366	12.875	0.000	2.222
7829	1615554287.468	13.297	0.000	2.264
7830	1615554303.035	13.108	0.001	2.176
7831	1615554318.326	13.463	0.001	2.323
7832	1615554334.123	13.552	0.000	2.281
7833	1615554349.963	13.631	0.000	2.332
7834	1615554365.932	13.570	0.000	2.302
7835	1615554381.810	14.370	0.001	2.271
7836	1615554398.459	13.763	0.000	2.166
7837	1615554414.394	13.665	0.001	2.154
7838	1615554430.219	14.434	0.003	2.355
7839	1615554447.030	13.062	0.000	2.197
7840	1615554462.296	13.142	0.001	2.264
7841	1615554478.453	13.526	0.001	2.207
7842	1615554494.193	13.824	0.000	2.322
7843	1615554510.344	14.493	0.000	2.396
7844	1615554527.239	14.261	0.000	2.329
7845	1615554543.836	13.833	0.000	2.281
7846	1615554559.956	13.959	0.000	2.240
7847	1615554576.163	13.857	0.000	2.256
7848	1615554592.282	13.416	0.000	2.273
7849	1615554607.977	13.175	0.000	2.272
7850	1615554623.430	12.986	0.001	2.351
7851	1615554638.775	12.752	0.001	2.220
7852	1615554653.756	12.738	0.001	2.354
7853	1615554668.854	12.294	0.001	2.196
7854	1615554683.351	12.079	0.001	2.307
7855	1615554697.743	12.063	0.001	2.302
7856	1615554712.114	11.957	0.000	2.204
7857	1615554726.381	11.903	0.001	2.177
7858	1615554740.469	12.437	0.000	2.248
7859	1615554755.159	12.198	0.001	2.163
7860	1615554769.527	12.547	0.001	2.343
7861	1615554784.422	13.152	0.000	2.263
7862	1615554799.843	12.987	0.001	2.310
7863	1615554815.147	13.234	0.001	2.214
7864	1615554830.607	13.481	0.002	1.987
7865	1615554846.084	15.577	0.003	2.060
7866	1615554863.735	13.984	0.001	1.948
7867	1615554879.674	14.176	0.004	1.964
7868	1615554895.838	13.280	0.002	2.373
7869	1615554911.507	14.832	0.001	2.113
7870	1615554928.464	13.354	0.001	1.903
7871	1615554943.730	14.264	0.002	1.996
7872	1615554960.013	13.647	0.002	1.968
7873	1615554975.732	12.349	0.001	1.873
7874	1615554989.960	12.074	0.002	2.238
7875	1615555004.286	12.439	0.001	2.259
7876	1615555018.991	12.355	0.000	2.143
7877	1615555033.497	12.037	0.001	2.354
7878	1615555047.894	15.498	0.004	2.468
7879	1615555065.885	12.203	0.002	2.250
7880	1615555080.351	11.842	0.001	2.158
7881	1615555094.359	11.862	0.000	2.127
7882	1615555108.353	11.710	0.000	1.867
7883	1615555121.936	11.574	0.001	1.832
7884	1615555135.349	12.383	0.002	2.178
7885	1615555149.932	12.958	0.002	2.287
7886	1615555165.194	12.201	0.001	2.255
7887	1615555179.661	12.258	0.001	2.528
7888	1615555194.459	12.956	0.000	2.345
7889	1615555209.937	13.034	0.001	2.377
7890	1615555225.359	13.529	0.001	2.291
7891	1615555241.189	13.481	0.001	2.337
7892	1615555257.015	13.873	0.001	2.360
7893	1615555273.270	14.493	0.003	2.306
7894	1615555290.081	14.205	0.001	2.225
7895	1615555306.526	14.160	0.001	2.341
7896	1615555323.037	14.308	0.001	2.202
7897	1615555339.556	14.918	0.000	2.395
7898	1615555356.879	13.908	0.001	2.264
7899	1615555373.058	14.313	0.001	2.321
7900	1615555389.704	14.010	0.000	2.298
7901	1615555406.022	14.003	0.002	2.071
7902	1615555422.105	14.140	0.001	1.995
7903	1615555438.248	13.621	0.001	1.956
7904	1615555453.831	13.468	0.001	1.960
7905	1615555469.701	13.805	0.001	2.271
7906	1615555485.785	13.047	0.000	2.219
7907	1615555501.059	13.067	0.001	2.222
7908	1615555516.355	12.894	0.000	2.008
7909	1615555531.262	13.254	0.001	2.243
7910	1615555546.766	13.306	0.000	2.216
7911	1615555562.294	13.093	0.001	2.142
7912	1615555577.537	12.325	0.001	2.529
7913	1615555592.399	12.684	0.001	2.313
7914	1615555607.405	12.334	0.001	2.323
7915	1615555622.070	12.160	0.001	2.146
7916	1615555636.383	11.377	0.000	2.261
7917	1615555650.027	11.291	0.001	2.246
7918	1615555663.578	12.817	0.001	1.938
7919	1615555678.350	12.314	0.001	2.289
7920	1615555692.962	12.461	0.000	2.339
7921	1615555708.196	12.483	0.000	2.251
7922	1615555722.937	13.153	0.001	2.276
7923	1615555738.374	13.646	0.000	2.208
7924	1615555754.234	13.490	0.000	2.292
7925	1615555770.024	13.357	0.001	2.128
7926	1615555785.515	13.035	0.000	2.132
7927	1615555800.691	13.032	0.000	2.248
7928	1615555815.976	12.934	0.001	2.618
7929	1615555831.534	12.985	0.001	2.419
7930	1615555846.944	13.653	0.001	2.121
7931	1615555862.727	13.400	0.001	2.056
7932	1615555878.191	12.501	0.001	2.294
7933	1615555892.992	12.555	0.000	2.346
7934	1615555907.898	12.614	0.001	2.316
7935	1615555922.836	12.477	0.001	2.261
7936	1615555937.584	12.762	0.001	2.137
7937	1615555952.921	12.630	0.000	2.392
7938	1615555967.950	13.087	0.000	2.228
7939	1615555983.273	13.105	0.001	2.193
7940	1615555998.579	13.121	0.001	2.294
7941	1615556014.001	12.956	0.000	2.307
7942	1615556029.270	13.363	0.000	2.375
7943	1615556045.016	13.027	0.000	2.188
7944	1615556060.237	12.585	0.000	2.333
7945	1615556075.161	12.655	0.001	2.209
7946	1615556090.031	12.479	0.001	2.234
7947	1615556104.753	13.021	0.001	2.380
7948	1615556120.171	12.996	0.003	2.119
7949	1615556135.310	12.725	0.001	2.269
7950	1615556150.311	12.871	0.001	2.186
7951	1615556165.375	13.383	0.000	2.317
7952	1615556181.095	13.681	0.002	2.290
7953	1615556197.540	13.782	0.003	2.178
7954	1615556213.516	13.367	0.000	2.286
7955	1615556229.176	13.360	0.001	2.401
7956	1615556244.947	13.682	0.001	2.360
7957	1615556260.999	13.068	0.001	2.249
7958	1615556276.326	12.964	0.001	2.131
7959	1615556291.428	17.491	0.005	2.624
7960	1615556311.567	16.336	0.001	2.513
7961	1615556330.429	14.875	0.003	2.322
7962	1615556347.641	14.567	0.002	2.337
7963	1615556364.559	13.938	0.000	2.336
7964	1615556380.841	15.058	0.004	2.300
7965	1615556398.215	13.755	0.001	2.333
7966	1615556414.318	14.926	0.003	2.304
7967	1615556431.567	13.889	0.001	2.358
7968	1615556447.825	14.394	0.003	2.256
7969	1615556464.931	14.331	0.001	2.293
7970	1615556481.565	12.900	0.001	2.450
7971	1615556496.922	12.913	0.001	2.284
7972	1615556512.125	13.455	0.001	2.167
7973	1615556527.760	12.937	0.002	1.948
7974	1615556542.667	11.616	0.001	2.339
7975	1615556556.634	12.014	0.000	2.299
7976	1615556570.953	11.854	0.000	2.158
7977	1615556584.971	11.678	0.001	2.273
7978	1615556598.928	11.885	0.001	2.261
7979	1615556613.080	12.383	0.000	2.488
7980	1615556627.969	12.728	0.002	2.257
7981	1615556642.962	12.791	0.001	2.237
7982	1615556657.996	12.985	0.001	2.204
7983	1615556673.192	13.113	0.000	2.082
7984	1615556688.394	13.301	0.000	2.327
7985	1615556704.463	13.202	0.000	2.356
7986	1615556720.027	13.445	0.000	2.322
7987	1615556735.801	17.272	0.004	2.486
7988	1615556755.582	17.555	0.002	2.267
7989	1615556775.425	16.132	0.001	2.273
7990	1615556793.838	14.092	0.002	2.389
7991	1615556810.334	12.726	0.000	2.218
7992	1615556825.285	12.802	0.001	2.229
7993	1615556840.334	15.524	0.002	2.602
7994	1615556858.477	17.722	0.004	2.266
7995	1615556878.488	16.555	0.004	2.304
7996	1615556897.369	14.950	0.001	2.306
7997	1615556914.636	14.422	0.004	2.359
7998	1615556931.442	11.993	0.001	2.394
7999	1615556945.849	11.681	0.002	2.227
8000	1615556959.776	12.371	0.002	2.210
8001	1615556974.450	11.602	0.001	2.334
8002	1615556988.395	11.909	0.001	2.213
8003	1615557002.523	12.017	0.001	2.344
8004	1615557016.891	11.936	0.001	2.517
8005	1615557031.355	13.643	0.001	2.441
8006	1615557047.447	13.383	0.001	2.261
8007	1615557063.098	13.844	0.001	2.243
8008	1615557079.192	14.574	0.002	2.501
8009	1615557096.281	13.415	0.001	2.158
8010	1615557111.860	13.473	0.000	1.946
8011	1615557127.288	13.098	0.001	1.980
8012	1615557142.376	13.384	0.000	2.232
8013	1615557158.007	14.132	0.001	2.232
8014	1615557174.379	14.218	0.001	1.917
8015	1615557190.522	15.000	0.000	1.988
8016	1615557207.517	14.856	0.001	2.005
8017	1615557224.844	14.261	0.001	2.436
8018	1615557241.551	14.461	0.003	2.277
8019	1615557258.303	13.975	0.000	2.157
8020	1615557274.443	13.708	0.001	2.229
8021	1615557290.388	13.261	0.001	2.339
8022	1615557306.014	13.924	0.003	2.291
8023	1615557322.243	13.316	0.001	2.285
8024	1615557337.852	13.271	0.001	2.240
8025	1615557353.369	13.117	0.000	2.316
8026	1615557368.807	12.959	0.000	2.321
8027	1615557384.092	14.455	0.001	2.345
8028	1615557400.904	14.008	0.001	2.182
8029	1615557417.105	13.833	0.002	1.932
8030	1615557432.879	13.339	0.002	2.275
8031	1615557448.508	13.905	0.001	2.440
8032	1615557464.864	13.196	0.001	2.249
8033	1615557480.757	12.675	0.001	2.377
8034	1615557495.815	12.419	0.001	2.194
8035	1615557510.435	11.957	0.000	2.171
8036	1615557524.569	12.568	0.002	2.224
8037	1615557539.373	11.393	0.000	2.284
8038	1615557553.059	12.949	0.001	2.064
8039	1615557568.084	12.209	0.000	2.179
8040	1615557582.477	12.649	0.000	2.223
8041	1615557597.355	12.792	0.001	2.275
8042	1615557612.428	13.013	0.000	2.322
8043	1615557627.785	13.627	0.002	2.065
8044	1615557643.489	13.209	0.002	1.933
8045	1615557658.642	13.115	0.001	1.931
8046	1615557673.697	12.658	0.001	2.032
8047	1615557688.394	13.012	0.003	2.382
8048	1615557703.805	12.726	0.000	2.469
8049	1615557719.167	12.879	0.000	2.232
8050	1615557734.284	12.547	0.000	2.286
8051	1615557749.123	13.465	0.001	2.264
8052	1615557764.874	13.641	0.001	1.946
8053	1615557780.472	12.279	0.001	1.908
8054	1615557794.669	11.951	0.000	2.085
8055	1615557808.714	12.132	0.001	2.248
8056	1615557823.103	12.273	0.001	2.187
8057	1615557837.572	13.014	0.001	3.152
8058	1615557853.749	14.636	0.002	2.110
8059	1615557870.509	14.070	0.001	2.359
8060	1615557886.948	13.241	0.001	2.152
8061	1615557902.348	13.504	0.003	2.188
8062	1615557918.057	12.906	0.001	2.452
8063	1615557933.422	12.567	0.001	2.190
8064	1615557948.186	12.261	0.001	2.378
8065	1615557963.493	13.201	0.003	2.441
8066	1615557979.158	12.351	0.001	2.422
8067	1615557993.938	12.994	0.000	2.291
8068	1615558009.231	14.065	0.002	2.299
8069	1615558025.619	13.431	0.001	2.066
8070	1615558041.128	13.409	0.001	2.324
8071	1615558056.868	14.955	0.003	2.288
8072	1615558074.128	13.379	0.000	2.240
8073	1615558089.763	13.836	0.002	2.316
8074	1615558105.930	13.808	0.001	2.345
8075	1615558122.091	13.576	0.000	2.149
8076	1615558137.832	14.037	0.001	1.993
8077	1615558153.872	13.658	0.001	2.193
8078	1615558169.741	13.438	0.001	2.108
8079	1615558185.297	12.755	0.001	2.245
8080	1615558200.305	13.569	0.002	2.284
8081	1615558216.339	13.381	0.000	2.310
8082	1615558232.038	13.693	0.000	2.278
8083	1615558248.016	14.111	0.001	2.273
8084	1615558264.407	14.021	0.001	2.326
8085	1615558280.762	13.804	0.001	2.330
8086	1615558296.902	13.780	0.001	2.378
8087	1615558313.071	14.814	0.003	2.251
8088	1615558330.152	13.277	0.000	2.310
8089	1615558345.746	13.318	0.000	2.252
8090	1615558361.322	13.018	0.000	2.273
8091	1615558376.619	13.219	0.001	2.284
8092	1615558392.129	14.320	0.001	2.319
8093	1615558408.775	14.282	0.003	2.271
8094	1615558425.344	13.886	0.003	2.077
8095	1615558441.330	11.717	0.001	1.878
8096	1615558454.932	12.236	0.002	1.971
8097	1615558469.325	15.019	0.004	2.487
8098	1615558486.855	15.884	0.003	2.384
8099	1615558505.147	14.732	0.001	2.262
8100	1615558522.151	15.375	0.003	2.510
8101	1615558540.058	12.975	0.001	2.250
8102	1615558555.290	12.686	0.001	2.238
8103	1615558570.221	13.309	0.001	2.324
8104	1615558585.860	13.514	0.000	2.249
8105	1615558601.629	13.431	0.001	2.231
8106	1615558617.298	13.529	0.001	2.443
8107	1615558633.276	13.601	0.000	2.500
8108	1615558649.390	13.282	0.003	2.343
8109	1615558665.029	13.070	0.001	2.235
8110	1615558680.341	12.641	0.001	2.196
8111	1615558695.187	12.541	0.001	2.372
8112	1615558710.107	12.766	0.000	2.244
8113	1615558725.232	12.929	0.000	2.134
8114	1615558740.302	12.559	0.000	2.171
8115	1615558755.038	13.014	0.003	2.301
8116	1615558770.378	12.425	0.004	2.078
8117	1615558784.897	11.987	0.001	1.983
8118	1615558798.875	11.394	0.001	1.926
8119	1615558812.203	10.902	0.001	1.900
8120	1615558825.016	11.298	0.000	1.932
8121	1615558838.253	11.903	0.000	1.965
8122	1615558852.128	12.661	0.001	2.068
8123	1615558866.865	12.518	0.001	1.976
8124	1615558881.367	12.611	0.001	2.003
8125	1615558895.987	13.155	0.001	1.937
8126	1615558911.084	12.863	0.001	1.882
8127	1615558925.836	12.695	0.001	1.933
8128	1615558940.471	12.912	0.001	1.939
8129	1615558955.483	13.176	0.001	1.936
8130	1615558970.601	13.688	0.001	2.021
8131	1615558986.317	13.855	0.001	1.912
8132	1615559002.090	13.778	0.001	1.902
8133	1615559017.775	14.096	0.001	2.083
8134	1615559033.962	14.600	0.001	2.089
8135	1615559050.656	14.846	0.001	2.030
8136	1615559067.540	14.648	0.001	1.987
8137	1615559084.182	14.531	0.001	2.055
8138	1615559100.775	14.065	0.001	1.921
8139	1615559116.768	13.898	0.001	1.922
8140	1615559132.595	13.900	0.001	2.037
8141	1615559148.539	13.833	0.001	1.945
8142	1615559164.323	13.294	0.000	1.911
8143	1615559179.534	13.146	0.001	1.909
8144	1615559194.597	13.013	0.001	1.892
8145	1615559209.941	13.163	0.001	1.961
8146	1615559225.071	13.436	0.001	2.015
8147	1615559240.528	13.291	0.001	1.910
8148	1615559255.737	13.157	0.001	2.139
8149	1615559271.039	13.718	0.001	1.952
8150	1615559286.715	13.286	0.000	1.910
8151	1615559301.918	12.920	0.001	1.973
8152	1615559316.817	12.530	0.001	1.910
8153	1615559331.264	12.384	0.001	1.898
8154	1615559345.552	12.039	0.000	1.906
8155	1615559359.503	11.839	0.000	2.082
8156	1615559373.431	11.995	0.001	2.088
8157	1615559387.522	11.752	0.000	1.956
8158	1615559401.236	12.022	0.000	1.943
8159	1615559415.208	12.426	0.001	1.878
8160	1615559429.519	12.713	0.000	1.965
8161	1615559444.348	12.766	0.001	1.936
8162	1615559459.057	12.992	0.000	1.930
8163	1615559473.984	13.427	0.001	2.065
8164	1615559489.482	13.779	0.001	1.939
8165	1615559505.206	13.366	0.000	1.909
8166	1615559520.487	12.869	0.001	1.916
8167	1615559535.278	12.812	0.001	1.955
8168	1615559550.051	13.016	0.001	1.890
8169	1615559564.964	12.856	0.001	2.067
8170	1615559579.892	12.875	0.000	1.939
8171	1615559594.712	12.419	0.001	1.895
8172	1615559609.034	12.191	0.000	1.903
8173	1615559623.133	12.121	0.001	1.927
8174	1615559637.188	12.003	0.001	1.916
8175	1615559651.113	12.309	0.001	1.993
8176	1615559665.421	12.553	0.001	1.907
8177	1615559679.993	12.521	0.000	1.918
8178	1615559694.439	12.894	0.001	2.037
8179	1615559709.376	13.210	0.001	1.930
8180	1615559724.523	12.814	0.001	1.903
8181	1615559739.247	12.654	0.001	1.900
8182	1615559753.808	12.735	0.001	1.917
8183	1615559768.466	12.515	0.001	1.934
8184	1615559782.923	12.327	0.001	2.246
8185	1615559797.503	12.510	0.001	1.985
8186	1615559812.009	12.487	0.001	1.952
8187	1615559826.454	12.238	0.001	1.943
8188	1615559840.641	12.722	0.001	1.961
8189	1615559855.330	13.957	0.001	2.121
8190	1615559871.417	13.758	0.001	2.045
8191	1615559887.225	14.074	0.001	2.006
8192	1615559903.312	13.816	0.001	2.008
8193	1615559919.233	14.133	0.001	2.008
8194	1615559935.382	14.092	0.001	1.954
8195	1615559951.434	13.367	0.001	1.924
8196	1615559966.733	13.422	0.001	1.967
8197	1615559982.129	13.208	0.001	2.031
8198	1615559997.375	13.380	0.001	1.922
8199	1615560012.685	13.139	0.001	2.082
8200	1615560027.912	13.845	0.001	2.039
8201	1615560043.803	13.884	0.001	1.957
8202	1615560059.650	14.347	0.001	2.002
8203	1615560076.010	14.607	0.001	2.012
8204	1615560092.635	14.466	0.001	1.997
8205	1615560109.105	13.955	0.001	1.921
8206	1615560124.988	13.820	0.001	1.922
8207	1615560140.736	13.825	0.001	2.021
8208	1615560156.587	13.554	0.001	2.332
8209	1615560172.532	13.396	0.001	1.993
8210	1615560187.927	13.039	0.001	1.934
8211	1615560202.906	12.861	0.001	2.012
8212	1615560217.786	12.631	0.000	1.920
8213	1615560232.343	12.083	0.001	1.899
8214	1615560246.330	11.817	0.001	1.904
8215	1615560260.058	11.864	0.001	1.972
8216	1615560273.901	11.834	0.001	2.175
8217	1615560287.919	12.406	0.001	1.998
8218	1615560302.329	12.171	0.001	1.922
8219	1615560316.432	12.245	0.001	1.895
8220	1615560330.579	12.605	0.001	1.907
8221	1615560345.098	13.129	0.001	1.925
8222	1615560360.158	13.220	0.001	2.143
8223	1615560375.529	13.341	0.001	2.064
8224	1615560390.941	14.105	0.001	2.256
8225	1615560407.453	14.099	0.001	2.377
8226	1615560423.936	14.030	0.001	2.201
8227	1615560440.173	13.728	0.001	2.034
8228	1615560455.942	13.518	0.001	2.321
8229	1615560471.787	13.518	0.001	2.137
8230	1615560487.448	12.905	0.001	2.388
8231	1615560502.748	13.027	0.001	2.306
8232	1615560518.087	13.002	0.001	2.187
8233	1615560533.282	13.252	0.001	2.401
8234	1615560548.942	13.002	0.001	2.262
8235	1615560564.212	12.561	0.001	2.244
8236	1615560579.027	12.347	0.001	2.239
8237	1615560593.625	12.274	0.002	2.281
8238	1615560608.189	11.550	0.001	2.284
8239	1615560622.033	11.030	0.001	2.169
8240	1615560635.238	11.417	0.001	2.264
8241	1615560649.460	11.666	0.001	2.295
8242	1615560663.428	11.739	0.001	2.339
8243	1615560677.514	11.836	0.001	2.190
8244	1615560691.547	12.128	0.000	2.311
8245	1615560705.995	12.859	0.001	2.265
8246	1615560721.126	12.551	0.000	2.272
8247	1615560735.955	12.495	0.000	2.313
8248	1615560750.770	12.987	0.000	2.291
8249	1615560766.060	14.438	0.002	2.369
8250	1615560782.885	13.854	0.001	2.333
8251	1615560799.079	13.846	0.001	2.259
8252	1615560815.191	14.144	0.001	2.165
8253	1615560831.508	15.450	0.003	2.361
8254	1615560849.342	16.496	0.004	2.118
8255	1615560867.972	14.903	0.002	1.889
8256	1615560884.773	16.191	0.004	2.338
8257	1615560903.477	14.327	0.001	2.296
8258	1615560920.110	13.944	0.001	2.295
8259	1615560936.357	14.207	0.001	2.141
8260	1615560952.715	13.723	0.001	1.916
8261	1615560968.361	13.359	0.001	1.948
8262	1615560983.676	13.389	0.001	1.965
8263	1615560999.039	13.400	0.001	1.917
8264	1615561014.363	13.844	0.001	2.044
8265	1615561030.258	13.616	0.001	1.879
8266	1615561045.759	13.578	0.001	2.031
8267	1615561061.375	13.205	0.001	1.892
8268	1615561076.479	12.824	0.001	1.903
8269	1615561091.212	13.084	0.001	1.901
8270	1615561106.203	13.013	0.000	2.030
8271	1615561121.254	13.271	0.001	1.918
8272	1615561136.450	12.747	0.001	1.986
8273	1615561151.613	12.729	0.001	1.914
8274	1615561166.264	12.739	0.001	2.042
8275	1615561181.053	12.347	0.001	1.897
8276	1615561195.304	11.855	0.001	2.046
8277	1615561209.212	11.820	0.001	1.901
8278	1615561222.939	12.013	0.001	1.921
8279	1615561236.880	12.050	0.001	1.899
8280	1615561250.837	12.315	0.001	1.921
8281	1615561265.081	12.402	0.001	1.912
8282	1615561279.401	12.807	0.001	1.911
8283	1615561294.125	13.214	0.001	1.921
8284	1615561309.267	13.335	0.001	1.888
8285	1615561324.496	13.327	0.001	2.132
8286	1615561339.962	13.583	0.001	2.007
8287	1615561355.559	12.940	0.001	2.204
8288	1615561370.709	12.830	0.001	2.204
8289	1615561385.895	13.283	0.001	1.997
8290	1615561401.181	12.805	0.001	1.940
8291	1615561415.933	12.807	0.001	1.966
8292	1615561430.713	12.749	0.001	2.022
8293	1615561445.491	12.662	0.001	1.928
8294	1615561460.088	12.336	0.001	1.940
8295	1615561474.370	12.361	0.001	1.907
8296	1615561488.645	12.450	0.001	2.339
8297	1615561503.440	13.217	0.001	2.015
8298	1615561518.680	13.070	0.001	2.197
8299	1615561533.953	12.986	0.001	2.116
8300	1615561549.062	12.999	0.001	1.936
8301	1615561564.006	12.821	0.000	1.889
8302	1615561578.722	12.773	0.001	1.908
8303	1615561593.410	12.449	0.001	1.905
8304	1615561607.771	12.301	0.001	1.873
8305	1615561622.120	11.918	0.001	1.900
8306	1615561635.944	12.349	0.001	1.895
8307	1615561650.195	12.794	0.001	2.090
8308	1615561665.084	13.054	0.001	2.181
8309	1615561680.326	12.958	0.001	2.166
8310	1615561695.456	13.029	0.001	1.917
8311	1615561710.408	13.339	0.001	1.902
8312	1615561725.655	13.370	0.001	1.894
8313	1615561740.925	13.497	0.001	1.932
8314	1615561756.361	13.380	0.001	1.894
8315	1615561771.642	13.103	0.000	1.990
8316	1615561786.743	13.335	0.001	1.886
8317	1615561801.969	13.236	0.001	2.117
8318	1615561817.329	13.988	0.001	2.232
8319	1615561833.555	13.280	0.001	1.917
8320	1615561848.759	13.685	0.001	2.109
8321	1615561864.672	14.461	0.001	2.037
8322	1615561881.178	14.256	0.001	2.249
8323	1615561897.689	14.636	0.001	2.086
8324	1615561914.418	13.986	0.001	2.057
8325	1615561930.466	13.616	0.001	1.937
8326	1615561946.028	14.228	0.001	2.141
8327	1615561962.402	14.904	0.001	2.218
8328	1615561979.531	14.163	0.001	2.200
8329	1615561995.899	13.548	0.001	2.309
8330	1615562011.764	13.278	0.001	2.222
8331	1615562027.270	13.041	0.001	2.190
8332	1615562042.507	12.701	0.001	2.459
8333	1615562057.674	12.383	0.001	2.207
8334	1615562072.272	12.179	0.000	2.200
8335	1615562086.656	12.421	0.001	2.322
8336	1615562101.408	12.503	0.001	2.382
8337	1615562116.752	12.412	0.001	1.936
8338	1615562131.105	12.379	0.000	1.956
8339	1615562145.446	12.572	0.001	1.957
8340	1615562159.982	12.895	0.001	1.880
8341	1615562174.764	12.970	0.001	1.882
8342	1615562189.624	13.001	0.001	1.921
8343	1615562204.554	13.402	0.001	2.075
8344	1615562220.038	13.963	0.001	1.992
8345	1615562236.001	13.594	0.001	1.932
8346	1615562251.534	13.484	0.001	1.897
8347	1615562266.922	13.188	0.001	1.926
8348	1615562282.043	13.078	0.001	1.901
8349	1615562297.032	13.086	0.001	1.917
8350	1615562312.043	12.749	0.001	1.962
8351	1615562326.760	12.800	0.001	2.055
8352	1615562341.621	13.204	0.001	1.972
8353	1615562357.492	13.137	0.001	1.908
8354	1615562372.543	12.494	0.001	2.004
8355	1615562387.046	12.760	0.001	2.016
8356	1615562401.830	12.263	0.001	2.010
8357	1615562416.110	12.449	0.001	2.000
8358	1615562430.566	11.842	0.001	2.011
8359	1615562444.426	11.363	0.001	1.966
8360	1615562457.761	11.634	0.001	1.893
8361	1615562471.295	11.810	0.001	1.876
8362	1615562484.987	11.952	0.000	1.887
8363	1615562498.832	11.742	0.000	1.872
8364	1615562512.451	11.842	0.001	1.901
8365	1615562526.200	12.327	0.001	1.896
8366	1615562540.428	12.470	0.001	1.930
8367	1615562554.834	12.443	0.001	2.063
8368	1615562569.348	13.252	0.001	1.951
8369	1615562584.668	13.275	0.001	1.902
