1785640169.178	sclk=608	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=40004	cpu=1649|3761|4985	level=auto
1785640170.200	sclk=603	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=38064	cpu=1654|3717|4930	level=auto
1785640171.220	sclk=601	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=37010	cpu=1638|2925|4910	level=auto
1785640172.237	sclk=600	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=39057	cpu=1658|3761|4912	level=auto
1785640173.258	sclk=600	mclk=-	fclk=-	socclk=-	busy=0	power_mw=28011	cpu=1709|2869|5140	level=auto
1785640174.280	sclk=600	mclk=-	fclk=-	socclk=-	busy=0	power_mw=18094	cpu=1811|2784|3568	level=auto
1785640175.304	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=14059	cpu=1754|2594|3559	level=auto
1785640176.329	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12088	cpu=1913|2458|3596	level=auto
1785640177.353	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12002	cpu=1810|2933|3599	level=auto
1785640178.375	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12005	cpu=1818|3146|3561	level=auto
1785640179.398	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12017	cpu=1786|2807|3606	level=auto
1785640180.419	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12042	cpu=1811|3028|3599	level=auto
1785640181.441	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12080	cpu=1776|2404|3600	level=auto
1785640182.463	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12075	cpu=1773|2618|3559	level=auto
1785640183.486	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12084	cpu=1772|2428|3559	level=auto
1785640184.509	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12087	cpu=1767|3004|3558	level=auto
