# textflood 3840x2160 step=25 epoch_ms=1785502285769.710 mono_ms=58627596.037
frame	loop_start_ms	render_ms	blit_ms	sync_ms
1363	58681651.377	26.658	0.001	6.474
1364	58681684.524	26.938	0.002	6.720
1365	58681718.196	27.201	0.001	6.714
1366	58681752.124	26.906	0.002	6.646
1367	58681785.689	25.793	0.002	6.812
1368	58681818.308	25.963	0.003	7.030
1369	58681851.316	25.996	0.002	6.958
1370	58681884.285	24.553	0.003	6.795
1371	58681915.647	23.725	0.002	6.813
1372	58681946.199	23.789	0.002	6.709
1373	58681976.710	23.527	0.002	6.694
1374	58682006.946	22.999	0.002	6.611
1375	58682036.573	22.902	0.002	6.739
1376	58682066.230	23.833	0.002	6.775
1377	58682096.861	23.942	0.002	6.794
1378	58682127.611	24.941	0.002	6.783
1379	58682159.349	25.377	0.002	6.756
1380	58682191.497	26.409	0.002	6.780
1381	58682224.703	26.708	0.002	6.754
1382	58682258.178	26.744	0.002	6.727
1383	58682291.663	26.724	0.003	6.853
1384	58682325.254	27.796	0.003	6.986
1385	58682360.049	27.112	0.003	7.104
1386	58682394.281	26.613	0.003	6.974
1387	58682427.883	26.677	0.002	6.920
1388	58682461.493	25.751	0.002	6.922
1389	58682494.180	25.851	0.002	6.692
1390	58682526.737	25.453	0.002	6.601
1391	58682558.804	26.326	0.002	6.592
1392	58682591.735	25.653	0.002	6.545
1393	58682623.956	24.677	0.002	6.578
1394	58682655.225	24.009	0.002	6.509
1395	58682685.757	23.607	0.002	6.578
1396	58682715.955	22.488	0.002	6.621
1397	58682745.080	21.501	0.003	6.658
1398	58682773.256	21.891	0.002	6.645
1399	58682801.807	22.874	0.002	6.671
1400	58682831.367	23.304	0.002	6.599
1401	58682861.282	22.708	0.002	6.675
1402	58682890.680	23.604	0.002	6.678
1403	58682920.977	24.640	0.002	6.600
1404	58682952.230	24.802	0.001	6.625
1405	58682983.671	24.705	0.002	6.664
1406	58683015.055	25.601	0.002	6.688
1407	58683047.358	26.254	0.002	6.603
1408	58683080.229	26.823	0.002	6.615
1409	58683113.689	26.725	0.002	6.624
1410	58683147.052	27.264	0.002	6.660
1411	58683180.991	27.788	0.002	7.264
1412	58683216.058	28.038	0.002	6.569
1413	58683250.678	28.228	0.002	6.495
1414	58683285.415	28.165	0.002	6.476
1415	58683320.069	28.299	0.002	6.606
1416	58683354.990	27.720	0.001	6.505
1417	58683389.227	27.068	0.002	6.483
1418	58683422.792	26.949	0.001	6.521
1419	58683456.276	27.011	0.001	6.567
1420	58683489.869	26.692	0.002	6.537
1421	58683523.111	26.654	0.001	6.515
1422	58683556.292	26.069	0.002	7.184
1423	58683589.561	26.050	0.001	6.510
1424	58683622.136	25.213	0.001	6.475
1425	58683653.846	24.863	0.001	6.473
1426	58683685.195	24.472	0.001	7.205
1427	58683716.889	25.785	0.001	6.561
1428	58683749.248	25.490	0.001	6.594
1429	58683781.346	26.108	0.002	6.482
1430	58683813.951	24.834	0.001	7.187
1431	58683845.988	24.866	0.001	6.474
1432	58683877.339	23.898	0.001	6.449
1433	58683907.700	23.260	0.002	6.545
1434	58683937.519	22.722	0.001	6.730
1435	58683966.984	22.694	0.001	6.914
1436	58683996.605	23.710	0.002	6.839
1437	58684027.168	24.163	0.002	6.691
1438	58684058.035	24.677	0.002	6.610
1439	58684089.337	25.696	0.002	6.762
1440	58684121.807	26.037	0.002	6.703
1441	58684154.569	26.489	0.002	6.643
1442	58684187.714	26.184	0.002	7.268
1443	58684221.179	26.327	0.002	6.610
1444	58684254.129	25.214	0.002	6.583
1445	58684285.939	25.267	0.002	6.618
1446	58684317.837	25.567	0.002	7.530
1447	58684350.948	26.144	0.002	6.827
1448	58684383.933	25.691	0.002	6.739
1449	58684416.376	24.488	0.002	6.725
1450	58684447.603	25.010	0.002	6.700
1451	58684479.326	23.881	0.002	6.720
1452	58684509.939	23.603	0.002	6.674
1453	58684540.230	24.059	0.002	6.676
1454	58684570.978	24.219	0.002	6.673
1455	58684601.884	28.158	0.002	6.661
1456	58684636.717	25.259	0.002	6.689
1457	58684668.687	25.738	0.002	6.674
1458	58684701.112	25.407	0.002	7.294
1459	58684733.828	26.045	0.003	6.800
1460	58684766.687	26.522	0.003	6.773
1461	58684799.996	25.486	0.002	6.767
1462	58684832.262	25.581	0.002	6.712
1463	58684864.575	24.862	0.002	6.695
1464	58684896.145	24.614	0.002	6.656
1465	58684927.430	24.860	0.002	6.628
1466	58684958.931	25.384	0.002	6.773
1467	58684991.100	26.235	0.002	6.823
1468	58685024.172	26.608	0.002	6.735
1469	58685057.528	26.465	0.003	6.735
1470	58685090.744	27.298	0.003	6.738
1471	58685124.793	26.686	0.002	6.721
1472	58685158.215	26.651	0.002	6.726
1473	58685191.629	26.572	0.002	6.833
1474	58685225.048	27.485	0.003	6.903
1475	58685259.451	26.255	0.003	6.834
1476	58685292.554	25.317	0.002	6.756
1477	58685324.644	25.590	0.003	7.606
1478	58685357.855	26.022	0.003	6.950
1479	58685390.843	27.063	0.002	6.948
1480	58685424.869	27.534	0.002	6.785
1481	58685459.202	28.309	0.002	6.793
1482	58685494.318	27.326	0.002	6.745
1483	58685528.402	26.951	0.002	6.714
1484	58685562.082	27.158	0.002	6.676
1485	58685595.930	27.646	0.002	6.705
1486	58685630.295	26.813	0.002	6.637
1487	58685663.759	25.616	0.002	6.654
1488	58685696.043	25.556	0.002	6.788
1489	58685728.410	26.313	0.002	6.769
1490	58685761.505	24.255	0.003	6.762
1491	58685792.536	23.457	0.002	6.678
1492	58685822.684	23.459	0.002	6.676
1493	58685852.832	23.762	0.002	6.670
1494	58685883.278	22.881	0.002	6.651
1495	58685912.824	22.800	0.002	6.668
1496	58685942.306	23.027	0.002	6.768
1497	58685972.114	24.292	0.002	6.879
1498	58686003.298	24.960	0.002	6.853
1499	58686035.126	25.472	0.002	6.769
1500	58686067.380	25.773	0.002	6.698
1501	58686099.866	26.878	0.002	6.732
1502	58686133.489	26.571	0.002	6.688
1503	58686166.761	26.388	0.002	6.765
1504	58686199.928	27.255	0.003	7.158
1505	58686234.365	27.682	0.002	7.005
1506	58686269.066	26.283	0.002	6.849
1507	58686302.212	25.991	0.002	6.829
1508	58686335.046	25.335	0.002	7.517
1509	58686367.911	25.537	0.003	6.819
1510	58686400.281	25.436	0.003	6.610
1511	58686432.342	25.756	0.002	6.560
1512	58686464.672	25.907	0.002	6.746
1513	58686497.339	25.003	0.002	6.763
1514	58686529.119	24.237	0.002	6.759
1515	58686560.129	23.585	0.002	6.732
1516	58686590.458	22.681	0.003	7.198
1517	58686620.353	21.686	0.002	6.677
1518	58686648.730	21.577	0.002	6.650
1519	58686676.970	22.667	0.002	6.659
1520	58686706.311	22.908	0.002	6.654
1521	58686735.896	23.608	0.002	6.693
1522	58686766.210	23.534	0.002	6.716
1523	58686796.474	24.578	0.002	6.671
1524	58686827.736	24.497	0.002	6.631
1525	58686858.879	25.084	0.002	6.721
1526	58686890.698	25.449	0.002	6.782
1527	58686922.943	26.104	0.002	6.688
1528	58686955.749	26.495	0.002	6.691
1529	58686988.949	26.803	0.003	6.778
1530	58687022.545	27.365	0.002	6.764
1531	58687056.687	27.741	0.002	6.682
1532	58687091.124	28.496	0.002	6.684
1533	58687126.316	28.284	0.002	6.705
1534	58687161.320	28.321	0.002	6.676
1535	58687196.330	28.145	0.002	6.777
1536	58687231.266	29.007	0.002	7.215
1537	58687267.510	28.164	0.003	6.894
1538	58687302.582	27.933	0.003	6.802
1539	58687337.331	27.623	0.002	6.806
1540	58687371.774	27.440	0.002	6.724
1541	58687405.950	26.825	0.002	6.645
1542	58687439.433	26.006	0.002	6.480
1543	58687471.933	25.982	0.003	7.323
1544	58687505.252	25.645	0.003	6.675
1545	58687537.586	25.097	0.002	6.630
1546	58687569.327	24.689	0.002	6.638
1547	58687600.668	26.210	0.002	6.883
1548	58687633.774	26.089	0.003	6.912
1549	58687666.789	26.630	0.002	7.110
1550	58687700.544	25.825	0.003	7.143
1551	58687733.526	26.676	0.003	7.112
1552	58687767.329	25.275	0.003	7.215
1553	58687799.841	24.632	0.002	7.397
1554	58687831.885	23.589	0.003	7.124
1555	58687862.613	23.559	0.002	7.007
1556	58687893.192	23.823	0.002	6.884
1557	58687923.914	24.029	0.003	6.811
1558	58687954.767	24.674	0.003	6.738
1559	58687986.193	25.741	0.002	6.743
1560	58688018.690	26.038	0.002	6.798
1561	58688051.540	26.570	0.002	6.769
1562	58688084.894	26.482	0.002	6.718
1563	58688118.108	26.435	0.002	6.721
1564	58688151.277	25.614	0.002	6.741
1565	58688183.646	25.336	0.002	6.697
1566	58688215.691	25.637	0.002	6.747
1567	58688248.089	26.194	0.002	6.762
1568	58688281.058	25.378	0.002	6.716
1569	58688313.175	24.442	0.002	6.660
1570	58688344.291	24.042	0.002	6.696
1571	58688375.043	24.217	0.003	6.710
1572	58688405.983	23.783	0.002	6.629
1573	58688436.409	23.967	0.002	6.682
1574	58688467.071	24.278	0.002	6.635
1575	58688498.013	25.893	0.002	6.672
1576	58688530.592	25.246	0.002	6.631
1577	58688562.482	25.644	0.002	6.601
1578	58688594.741	25.237	0.002	6.601
1579	58688626.592	26.071	0.002	6.657
1580	58688659.334	26.102	0.002	6.635
1581	58688692.085	25.120	0.002	6.637
1582	58688723.856	24.767	0.002	6.819
1583	58688755.457	25.201	0.002	6.691
1584	58688787.363	24.594	0.002	6.705
1585	58688818.693	25.120	0.002	6.854
1586	58688850.681	25.147	0.003	7.396
1587	58688883.240	26.137	0.003	6.684
1588	58688916.075	26.313	0.003	6.683
1589	58688949.085	26.484	0.003	6.800
1590	58688982.383	27.355	0.002	6.757
1591	58689016.508	26.803	0.002	6.806
1592	58689050.131	26.776	0.002	6.741
1593	58689083.663	26.709	0.002	6.965
1594	58689117.351	27.517	0.002	7.005
1595	58689151.888	26.361	0.003	6.900
1596	58689185.165	25.282	0.002	6.768
1597	58689217.229	25.675	0.002	6.691
1598	58689249.608	26.019	0.002	6.703
1599	58689282.344	26.653	0.014	6.614
1600	58689315.636	27.067	0.002	6.688
1601	58689349.414	27.541	0.002	6.958
1602	58689383.927	28.139	0.002	6.854
1603	58689418.933	27.424	0.002	6.916
1604	58689453.287	27.704	0.002	6.765
1605	58689487.769	27.794	0.003	6.767
1606	58689522.344	27.058	0.002	6.711
1607	58689556.125	25.614	0.003	6.679
1608	58689588.433	25.385	0.003	6.942
1609	58689620.774	26.129	0.002	6.892
1610	58689653.807	24.447	0.002	6.907
1611	58689685.175	23.603	0.002	6.752
1612	58689715.543	23.692	0.003	7.010
1613	58689746.260	25.084	0.002	6.988
1614	58689778.346	23.593	0.003	6.949
1615	58689808.904	23.404	0.003	6.971
1616	58689839.293	23.693	0.002	6.885
1617	58689869.894	24.698	0.002	6.890
1618	58689901.495	25.094	0.002	6.791
1619	58689933.393	25.131	0.002	6.894
1620	58689965.432	26.167	0.002	6.941
1621	58689998.554	27.210	0.002	6.850
1622	58690032.627	26.967	0.002	7.127
1623	58690066.735	27.171	0.002	7.060
1624	58690100.980	27.302	0.003	7.002
1625	58690135.299	27.520	0.003	6.915
1626	58690169.748	25.796	0.003	6.877
1627	58690202.435	26.000	0.003	6.829
1628	58690235.279	25.280	0.002	7.501
1629	58690268.078	25.454	0.003	6.823
1630	58690300.369	25.290	0.002	7.054
1631	58690332.729	26.411	0.002	6.998
1632	58690366.151	26.604	0.002	7.034
1633	58690399.812	25.369	0.002	6.921
1634	58690432.117	24.526	0.002	7.022
1635	58690463.679	24.017	0.003	7.188
1636	58690494.899	24.336	0.003	7.245
1637	58690526.495	22.458	0.003	7.042
1638	58690556.029	22.291	0.003	6.984
1639	58690585.320	23.158	0.002	6.943
1640	58690615.436	23.285	0.003	7.590
1641	58690646.326	23.351	0.003	6.917
1642	58690676.608	23.902	0.002	6.960
1643	58690707.484	24.923	0.002	6.931
1644	58690739.353	25.464	0.003	7.723
1645	58690772.559	25.425	0.003	7.051
1646	58690805.049	25.863	0.002	7.039
1647	58690837.965	26.593	0.003	6.927
1648	58690871.499	27.489	0.003	6.982
1649	58690905.993	26.971	0.002	6.943
1650	58690939.922	27.522	0.002	6.914
1651	58690974.371	28.012	0.002	7.180
1652	58691009.576	29.814	0.002	7.132
1653	58691046.537	29.003	0.002	7.174
1654	58691082.729	28.973	0.003	7.190
1655	58691118.907	29.754	0.003	7.236
1656	58691155.911	28.954	0.002	7.154
1657	58691192.034	28.193	0.003	7.022
1658	58691227.264	27.867	0.002	6.944
1659	58691262.089	28.250	0.003	7.168
1660	58691297.523	27.764	0.002	6.986
1661	58691332.287	27.608	0.003	7.417
1662	58691367.327	27.491	0.002	8.033
1663	58691402.865	27.784	0.003	7.196
1664	58691437.860	26.566	0.002	7.271
1665	58691471.719	26.526	0.002	7.196
1666	58691505.455	26.553	0.003	7.266
1667	58691539.287	26.760	0.003	7.053
1668	58691573.114	26.153	0.003	6.918
1669	58691606.199	26.445	0.002	6.802
1670	58691639.460	25.777	0.002	6.969
1671	58691672.220	25.422	0.002	6.820
1672	58691704.474	24.486	0.002	6.725
1673	58691735.698	26.157	0.002	6.791
1674	58691768.659	30.182	0.002	14.697
1675	58691813.555	27.320	0.001	6.827
1676	58691847.714	23.591	0.001	6.713
1677	58691878.030	23.619	0.001	6.609
1678	58691908.270	25.057	0.002	6.642
1679	58691939.981	24.864	0.001	6.634
1680	58691971.491	25.812	0.001	6.632
1681	58692003.956	26.310	0.001	6.611
1682	58692036.888	26.998	0.002	6.897
1683	58692070.796	26.181	0.001	6.907
1684	58692103.896	26.155	0.001	6.897
1685	58692136.960	25.767	0.002	7.469
1686	58692170.209	26.324	0.002	6.856
1687	58692203.403	25.708	0.002	6.774
1688	58692235.897	25.403	0.001	6.755
1689	58692268.067	25.278	0.002	6.943
1690	58692300.299	24.608	0.002	6.832
1691	58692331.753	24.045	0.001	6.839
1692	58692362.649	24.168	0.002	6.807
1693	58692393.636	25.179	0.002	6.897
1694	58692425.726	24.887	0.002	6.895
1695	58692457.522	25.488	0.001	6.863
1696	58692489.886	25.791	0.002	6.719
1697	58692522.429	26.371	0.002	6.803
1698	58692555.615	25.881	0.002	6.780
1699	58692588.290	25.747	0.002	6.686
1700	58692620.735	26.313	0.002	6.665
1701	58692653.726	25.948	0.002	6.645
1702	58692686.330	24.980	0.002	6.578
1703	58692717.900	24.490	0.002	6.605
1704	58692749.025	24.666	0.001	6.669
1705	58692780.371	25.936	0.002	6.622
1706	58692812.941	24.764	0.002	6.692
1707	58692844.411	26.028	0.002	6.811
1708	58692877.264	26.817	0.002	6.961
1709	58692911.054	27.504	0.003	6.846
1710	58692945.418	26.978	0.002	6.869
1711	58692979.279	27.473	0.002	7.008
1712	58693013.771	27.343	0.003	7.425
1713	58693048.561	27.036	0.001	6.715
1714	58693082.324	26.502	0.001	6.704
1715	58693115.542	25.717	0.002	6.684
1716	58693147.956	25.627	0.002	6.702
1717	58693180.297	25.808	0.002	6.581
1718	58693212.699	25.354	0.002	6.550
1719	58693244.615	26.276	0.002	6.516
1720	58693277.418	27.668	0.002	6.740
1721	58693311.838	27.864	0.002	6.633
1722	58693346.348	27.116	0.001	6.659
1723	58693380.134	27.073	0.001	6.620
1724	58693413.840	27.898	0.001	6.785
1725	58693448.536	27.503	0.001	6.839
1726	58693482.891	27.292	0.001	6.809
1727	58693517.021	25.996	0.001	7.331
1728	58693550.361	25.379	0.002	6.701
1729	58693582.464	25.170	0.001	6.640
1730	58693614.286	23.934	0.003	6.559
1731	58693644.792	23.018	0.001	7.170
1732	58693674.992	23.474	0.002	6.665
1733	58693705.143	23.264	0.002	6.621
1734	58693735.041	22.753	0.002	6.605
1735	58693764.412	22.847	0.002	6.567
1736	58693793.839	23.721	0.002	6.673
1737	58693824.246	23.482	0.002	6.629
1738	58693854.370	24.683	0.001	6.643
1739	58693885.708	24.802	0.002	6.565
1740	58693917.088	26.108	0.002	6.716
1741	58693949.925	26.275	0.002	6.689
1742	58693982.901	26.510	0.001	6.648
1743	58694016.071	26.438	0.001	7.224
1744	58694049.745	26.569	0.002	6.581
1745	58694082.917	26.151	0.002	6.683
1746	58694115.763	25.849	0.001	6.721
1747	58694148.346	26.185	0.002	6.960
1748	58694181.507	25.230	0.002	6.619
1749	58694213.369	25.018	0.002	6.504
1750	58694244.904	24.956	0.001	6.515
1751	58694276.387	26.148	0.001	6.534
1752	58694309.080	25.421	0.002	6.622
1753	58694341.136	24.659	0.002	6.669
1754	58694372.478	24.158	0.001	6.634
1755	58694403.282	23.838	0.002	6.691
1756	58694433.826	22.699	0.002	6.650
1757	58694463.188	21.588	0.001	6.605
1758	58694491.393	21.745	0.002	6.567
1759	58694519.717	22.571	0.002	6.518
1760	58694548.819	23.558	0.002	6.516
1761	58694578.913	22.581	0.002	6.558
1762	58694608.065	23.311	0.002	6.539
1763	58694637.928	24.374	0.002	6.529
1764	58694668.842	24.833	0.002	6.536
1765	58694700.224	24.309	0.002	6.530
1766	58694731.074	24.951	0.002	6.492
1767	58694762.529	25.673	0.002	6.530
1768	58694794.745	27.202	0.003	6.647
1769	58694828.608	26.508	0.002	6.622
1770	58694861.750	27.279	0.002	6.790
1771	58694895.832	27.854	0.002	6.749
1772	58694930.449	28.740	0.002	6.652
1773	58694965.853	28.214	0.002	6.658
1774	58695000.739	28.101	0.002	6.717
1775	58695035.569	29.253	0.002	7.010
1776	58695071.846	28.604	0.002	6.993
1777	58695107.464	28.228	0.002	7.292
1778	58695143.014	28.597	0.002	7.118
1779	58695178.742	28.450	0.002	6.964
1780	58695214.169	27.514	0.002	6.979
1781	58695248.675	27.527	0.002	6.885
1782	58695283.101	27.078	0.002	6.871
1783	58695317.062	26.705	0.002	6.745
1784	58695350.525	25.647	0.002	6.644
1785	58695382.827	25.250	0.002	6.674
1786	58695414.763	25.481	0.002	6.732
1787	58695446.989	25.879	0.001	6.635
1788	58695479.516	25.449	0.001	6.584
1789	58695511.562	25.836	0.001	6.523
1790	58695543.933	25.458	0.002	6.575
1791	58695575.976	24.627	0.002	6.587
1792	58695607.203	24.290	0.001	7.009
1793	58695638.524	23.721	0.003	6.967
1794	58695669.226	24.004	0.002	6.982
1795	58695700.225	22.970	0.002	7.004
1796	58695730.211	23.855	0.003	6.980
1797	58695761.059	24.267	0.001	6.826
1798	58695792.165	25.709	0.002	6.887
1799	58695824.773	25.434	0.002	6.738
1800	58695856.958	26.020	0.002	6.672
1801	58695889.663	26.394	0.001	6.603
1802	58695922.672	27.018	0.002	6.743
1803	58695956.445	25.961	0.002	6.691
1804	58695989.110	25.789	0.001	6.604
1805	58696021.516	25.344	0.002	6.581
1806	58696053.453	26.156	0.002	6.617
1807	58696086.238	25.319	0.002	6.652
1808	58696118.221	25.249	0.001	6.600
1809	58696150.100	24.223	0.001	6.591
1810	58696180.927	24.621	0.002	6.736
1811	58696212.297	24.013	0.002	6.878
1812	58696243.200	24.144	0.002	6.747
1813	58696274.104	24.197	0.001	6.631
1814	58696304.943	24.844	0.002	6.657
1815	58696336.456	24.868	0.002	6.647
1816	58696367.985	25.531	0.002	6.764
1817	58696400.294	26.074	0.002	6.803
1818	58696433.185	26.482	0.002	6.755
1819	58696466.436	25.811	0.002	6.659
1820	58696498.919	26.289	0.001	6.553
1821	58696531.772	25.312	0.001	6.568
1822	58696563.665	25.464	0.002	6.559
1823	58696595.701	24.540	0.002	6.593
1824	58696626.847	24.845	0.001	6.666
1825	58696658.377	24.800	0.002	6.594
1826	58696689.784	25.158	0.002	6.614
1827	58696721.568	25.837	0.002	6.617
1828	58696754.034	26.143	0.001	6.549
1829	58696786.737	26.408	0.002	7.350
1830	58696820.510	26.753	0.002	6.668
1831	58696853.944	26.819	0.002	6.630
1832	58696887.406	26.690	0.001	6.592
1833	58696920.699	26.842	0.002	6.626
1834	58696954.180	26.422	0.001	6.572
1835	58696987.186	25.349	0.002	6.558
1836	58697019.105	24.748	0.001	6.606
1837	58697050.471	25.750	0.002	6.532
1838	58697082.766	25.364	0.002	6.567
1839	58697114.710	26.279	0.002	6.791
1840	58697147.795	27.437	0.002	6.831
1841	58697182.086	28.449	0.002	6.686
1842	58697217.233	27.028	0.001	6.567
1843	58697250.840	26.860	0.001	6.818
1844	58697284.531	27.513	0.001	6.712
1845	58697318.768	27.685	0.002	6.677
1846	58697353.143	27.100	0.002	6.599
1847	58697386.854	25.536	0.002	6.547
1848	58697418.948	24.996	0.002	7.221
1849	58697451.177	25.213	0.002	6.600
1850	58697483.019	23.991	0.002	6.625
1851	58697513.647	23.100	0.001	6.552
1852	58697543.311	23.336	0.002	7.188
1853	58697573.847	23.072	0.002	6.578
1854	58697603.509	22.745	0.002	6.646
1855	58697632.913	22.879	0.002	6.624
1856	58697662.428	23.019	0.001	6.615
1857	58697692.083	23.774	0.001	6.641
1858	58697722.510	24.373	0.002	6.577
1859	58697753.473	24.596	0.002	6.568
1860	58697784.650	25.957	0.002	6.787
1861	58697817.408	26.798	0.001	6.610
1862	58697850.829	26.502	0.002	6.724
1863	58697884.066	26.627	0.002	6.675
1864	58697917.381	26.614	0.001	7.247
1865	58697951.254	26.316	0.001	6.593
1866	58697984.175	25.486	0.002	6.555
1867	58698016.229	25.632	0.001	6.574
1868	58698048.446	24.960	0.002	7.317
1869	58698080.737	25.376	0.002	6.655
1870	58698112.781	25.187	0.002	6.634
1871	58698144.617	25.882	0.001	6.658
1872	58698177.169	26.037	0.002	6.730
1873	58698209.959	25.137	0.002	6.671
1874	58698241.780	24.217	0.011	6.669
1875	58698272.687	23.489	0.002	6.619
1876	58698302.809	22.766	0.002	6.920
1877	58698332.510	21.721	0.002	6.589
1878	58698360.832	21.642	0.002	6.591
1879	58698389.077	22.673	0.002	6.549
1880	58698418.312	22.916	0.002	6.533
1881	58698447.774	23.263	0.002	6.598
1882	58698477.648	23.422	0.002	6.562
1883	58698507.646	24.309	0.001	6.536
1884	58698538.503	23.984	0.002	6.539
1885	58698569.038	24.803	0.002	6.585
1886	58698600.439	25.191	0.002	6.597
1887	58698632.239	25.957	0.002	6.551
1888	58698664.760	26.409	0.002	6.565
1889	58698697.756	26.987	0.002	6.623
1890	58698731.379	26.706	0.001	6.601
1891	58698764.699	27.742	0.002	6.662
1892	58698799.115	28.477	0.002	7.184
1893	58698834.789	28.256	0.002	6.598
1894	58698869.655	28.087	0.002	6.692
1895	58698904.447	28.294	0.002	6.636
1896	58698939.389	28.318	0.002	6.625
1897	58698974.343	27.354	0.002	6.706
1898	58699008.418	27.461	0.002	6.664
1899	58699042.555	26.724	0.002	6.604
1900	58699075.896	27.200	0.002	6.648
1901	58699109.757	26.927	0.001	6.657
1902	58699143.354	25.947	0.002	6.631
1903	58699175.943	25.903	0.001	7.263
1904	58699209.122	25.555	0.002	6.619
1905	58699241.317	25.038	0.002	6.565
1906	58699272.933	24.732	0.001	6.562
1907	58699304.238	25.446	0.002	7.243
1908	58699336.940	25.593	0.002	6.700
1909	58699369.248	25.943	0.002	6.681
1910	58699401.883	25.230	0.002	6.604
1911	58699433.730	25.218	0.001	6.634
1912	58699465.594	24.482	0.002	6.580
1913	58699496.669	23.310	0.001	6.572
1914	58699526.564	22.733	0.002	6.561
1915	58699555.870	21.978	0.002	7.173
1916	58699585.034	23.106	0.001	6.594
1917	58699614.746	23.454	0.002	6.593
1918	58699644.806	23.982	0.001	6.598
1919	58699675.399	24.586	0.002	6.576
1920	58699706.575	26.419	0.002	6.725
1921	58699739.749	26.727	0.001	6.733
1922	58699773.221	26.402	0.001	6.661
1923	58699806.295	26.096	0.002	7.271
1924	58699839.674	26.148	0.002	6.628
1925	58699872.464	25.403	0.002	6.603
1926	58699904.483	25.779	0.001	6.619
1927	58699936.893	26.145	0.003	6.716
1928	58699969.769	25.426	0.002	6.741
1929	58700001.949	24.620	0.001	6.642
1930	58700033.223	24.180	0.001	6.583
1931	58700064.013	24.383	0.002	6.719
1932	58700095.128	24.061	0.002	6.626
1933	58700125.826	24.011	0.001	6.643
1934	58700156.492	24.423	0.001	6.612
1935	58700187.539	25.552	0.002	6.717
1936	58700219.820	25.756	0.002	6.627
1937	58700252.225	25.525	0.002	6.664
1938	58700284.427	25.609	0.002	6.727
1939	58700316.776	26.512	0.001	6.824
1940	58700350.123	26.787	0.002	6.920
1941	58700383.844	26.150	0.002	6.951
1942	58700416.958	25.609	0.002	6.866
1943	58700449.446	25.639	0.002	6.948
1944	58700482.045	25.475	0.002	6.986
1945	58700514.521	25.416	0.001	6.891
1946	58700546.839	25.328	0.003	6.840
1947	58700579.022	26.934	0.002	6.716
1948	58700612.685	26.418	0.001	6.594
1949	58700645.708	26.096	0.001	6.559
1950	58700678.375	26.249	0.001	6.562
1951	58700711.199	27.101	0.002	6.623
1952	58700744.935	26.896	0.001	6.665
1953	58700778.518	26.409	0.002	6.762
1954	58700811.703	26.345	0.003	7.179
1955	58700845.240	25.616	0.002	6.585
1956	58700877.453	24.932	0.002	6.674
1957	58700909.070	25.405	0.001	6.693
1958	58700941.182	25.989	0.002	6.622
1959	58700973.804	26.339	0.002	6.603
1960	58701006.758	26.982	0.002	6.571
1961	58701040.323	27.357	0.002	6.733
1962	58701074.427	28.008	0.002	6.778
1963	58701109.226	27.242	0.001	6.810
1964	58701143.291	27.563	0.002	7.043
1965	58701177.910	27.946	0.002	6.929
1966	58701212.798	28.077	0.001	6.737
1967	58701247.624	25.892	0.002	6.637
1968	58701280.166	25.262	0.002	6.585
1969	58701312.035	24.821	0.002	7.249
1970	58701344.118	24.073	0.002	6.617
1971	58701374.820	23.099	0.002	6.593
1972	58701404.525	23.338	0.002	6.586
1973	58701434.462	22.945	0.001	6.699
1974	58701464.119	23.236	0.002	6.662
1975	58701494.031	23.226	0.002	7.097
1976	58701524.369	23.966	0.003	6.902
1977	58701555.251	23.821	0.002	6.663
1978	58701585.749	25.005	0.002	6.655
1979	58701617.422	24.793	0.002	6.536
1980	58701648.765	25.588	0.002	6.495
1981	58701680.863	26.064	0.002	6.721
1982	58701713.661	26.893	0.003	6.620
1983	58701747.189	26.437	0.002	6.612
1984	58701780.252	26.706	0.002	6.836
1985	58701813.817	26.509	0.002	7.195
1986	58701847.537	25.564	0.002	6.508
1987	58701879.623	25.756	0.002	6.521
1988	58701911.913	24.905	0.002	6.553
1989	58701943.384	24.933	0.001	7.229
1990	58701975.561	25.075	0.002	6.798
1991	58702007.450	26.480	0.002	6.888
1992	58702040.832	26.076	0.003	6.928
1993	58702073.852	25.527	0.002	6.880
1994	58702106.275	24.852	0.003	6.784
1995	58702137.926	23.957	0.002	6.792
1996	58702168.690	23.118	0.002	6.772
1997	58702198.594	22.132	0.002	6.831
1998	58702227.571	22.128	0.002	6.743
1999	58702256.457	23.114	0.002	6.734
2000	58702286.319	23.327	0.002	6.714
2001	58702316.382	23.050	0.002	6.695
2002	58702346.142	23.915	0.002	6.675
2003	58702376.747	25.082	0.003	6.996
2004	58702408.840	25.133	0.002	6.990
2005	58702440.978	25.189	0.002	7.006
2006	58702473.188	26.189	0.002	6.993
2007	58702506.388	26.840	0.002	6.809
2008	58702540.050	26.899	0.002	6.623
2009	58702573.587	26.709	0.002	7.296
2010	58702607.607	27.194	0.002	6.680
2011	58702641.494	28.011	0.002	6.604
2012	58702676.124	28.124	0.003	6.668
2013	58702710.932	28.537	0.002	6.958
2014	58702746.442	28.976	0.002	6.972
2015	58702782.404	28.990	0.002	6.807
2016	58702818.216	28.232	0.002	6.603
2017	58702853.081	27.966	0.002	6.714
2018	58702887.776	27.772	0.002	6.699
2019	58702922.261	27.201	0.002	6.685
2020	58702956.162	26.958	0.002	7.274
2021	58702990.410	27.143	0.002	6.577
2022	58703024.144	25.950	0.002	6.637
2023	58703056.745	25.852	0.002	6.637
2024	58703089.249	25.993	0.002	6.867
2025	58703122.122	25.728	0.002	6.856
