# textflood 3840x2400 step=25 epoch_ms=1785580499988.244 mono_ms=1615106615.519
frame	loop_start_ms	render_ms	blit_ms	sync_ms
4558	1615178991.590	12.089	0.000	2.339
4559	1615179006.024	12.650	0.000	2.388
4560	1615179021.071	12.773	0.000	2.330
4561	1615179036.284	13.008	0.000	2.213
4562	1615179051.512	13.120	0.000	2.351
4563	1615179066.991	13.920	0.000	2.137
4564	1615179083.069	13.947	0.002	2.120
4565	1615179099.148	12.763	0.001	2.507
4566	1615179114.426	12.917	0.001	2.205
4567	1615179129.555	12.705	0.000	2.333
4568	1615179144.600	13.360	0.001	2.200
4569	1615179160.172	12.610	0.001	2.055
4570	1615179174.846	12.042	0.002	2.223
4571	1615179189.122	13.574	0.002	2.489
4572	1615179205.196	12.263	0.000	2.156
4573	1615179219.622	12.255	0.000	2.347
4574	1615179234.231	12.397	0.001	2.415
4575	1615179249.050	12.740	0.000	2.299
4576	1615179264.096	12.771	0.000	2.312
4577	1615179279.619	12.942	0.000	3.169
4578	1615179295.739	13.522	0.001	2.959
4579	1615179312.228	13.522	0.001	2.397
4580	1615179328.154	13.077	0.000	2.589
4581	1615179343.827	13.248	0.000	2.186
4582	1615179359.267	12.710	0.001	2.230
4583	1615179374.213	13.016	0.001	2.453
4584	1615179389.692	12.490	0.000	2.566
4585	1615179404.755	12.406	0.000	2.300
4586	1615179419.467	12.962	0.000	2.253
4587	1615179434.689	13.159	0.001	2.306
4588	1615179450.166	13.638	0.001	2.343
4589	1615179466.170	12.997	0.002	2.305
4590	1615179481.484	15.755	0.002	2.578
4591	1615179499.833	14.383	0.001	2.407
4592	1615179516.631	14.729	0.001	2.192
4593	1615179533.998	15.094	0.002	2.612
4594	1615179551.725	12.970	0.001	2.371
4595	1615179567.074	13.314	0.000	2.218
4596	1615179582.614	13.116	0.000	2.330
4597	1615179598.066	13.080	0.000	2.302
4598	1615179613.455	13.148	0.000	2.339
4599	1615179628.949	13.800	0.001	2.446
4600	1615179645.204	14.311	0.000	2.206
4601	1615179661.728	13.873	0.000	2.353
4602	1615179677.961	14.064	0.000	2.236
4603	1615179694.267	13.650	0.000	2.286
4604	1615179710.210	13.616	0.000	2.311
4605	1615179726.144	13.934	0.000	2.244
4606	1615179742.328	14.152	0.001	2.267
4607	1615179758.755	13.718	0.000	2.189
4608	1615179774.668	13.067	0.001	2.320
4609	1615179790.571	12.852	0.000	2.210
4610	1615179805.642	12.490	0.001	2.362
4611	1615179820.504	12.106	0.001	2.328
4612	1615179834.945	11.929	0.000	2.271
4613	1615179849.151	12.541	0.001	2.442
4614	1615179864.142	12.455	0.000	2.602
4615	1615179879.207	12.291	0.000	2.201
4616	1615179893.706	12.244	0.001	2.255
4617	1615179908.212	12.226	0.001	2.139
4618	1615179922.583	12.321	0.000	2.298
4619	1615179937.207	12.495	0.000	2.229
4620	1615179951.937	13.038	0.001	2.227
4621	1615179967.209	13.815	0.000	2.297
4622	1615179983.332	14.066	0.000	2.399
4623	1615179999.804	13.713	0.000	2.255
4624	1615180015.778	13.416	0.000	2.283
4625	1615180031.980	13.600	0.000	2.188
4626	1615180047.774	13.295	0.000	2.211
4627	1615180063.286	13.075	0.000	2.438
4628	1615180078.805	13.945	0.000	2.358
4629	1615180095.120	12.707	0.000	2.355
4630	1615180110.188	12.981	0.000	2.197
4631	1615180125.372	12.824	0.000	2.321
4632	1615180140.523	13.230	0.000	2.265
4633	1615180156.025	13.109	0.000	2.271
4634	1615180171.412	12.701	0.000	2.329
4635	1615180186.448	12.407	0.000	2.560
4636	1615180201.421	12.716	0.001	2.529
4637	1615180216.674	11.588	0.000	2.263
4638	1615180230.531	11.121	0.000	2.314
4639	1615180243.972	11.486	0.001	2.368
4640	1615180257.833	11.995	0.000	2.293
4641	1615180272.303	11.487	0.000	2.286
4642	1615180286.084	11.815	0.000	3.109
4643	1615180301.014	13.007	0.002	2.163
4644	1615180316.194	14.636	0.003	2.309
4645	1615180333.164	12.424	0.001	2.564
4646	1615180348.163	12.852	0.001	2.212
4647	1615180363.238	12.969	0.001	2.187
4648	1615180378.400	13.364	0.000	2.329
4649	1615180394.101	13.624	0.000	2.456
4650	1615180410.188	14.202	0.001	2.257
4651	1615180426.655	14.157	0.000	2.328
4652	1615180443.147	14.230	0.000	2.243
4653	1615180459.626	14.247	0.000	2.467
4654	1615180476.347	14.270	0.001	2.494
4655	1615180493.118	14.333	0.001	2.522
4656	1615180509.982	14.361	0.001	2.300
4657	1615180526.792	14.890	0.001	2.527
4658	1615180544.217	14.130	0.001	2.271
4659	1615180560.624	13.720	0.000	2.222
4660	1615180576.572	13.519	0.000	2.223
4661	1615180592.320	13.611	0.001	2.283
4662	1615180608.220	13.148	0.000	2.157
4663	1615180623.531	13.557	0.000	2.274
4664	1615180639.368	13.357	0.000	2.356
4665	1615180655.088	13.210	0.000	2.302
4666	1615180670.606	13.039	0.000	2.361
4667	1615180686.011	12.806	0.000	2.126
4668	1615180700.950	13.273	0.000	2.278
4669	1615180716.508	13.219	0.000	2.319
4670	1615180732.055	13.267	0.000	2.177
4671	1615180747.507	12.356	0.000	2.360
4672	1615180762.230	12.617	0.000	2.556
4673	1615180777.841	12.182	0.000	2.368
4674	1615180792.411	12.085	0.002	1.975
4675	1615180806.494	11.011	0.001	2.176
4676	1615180819.688	11.182	0.001	2.306
4677	1615180833.186	11.703	0.001	2.313
4678	1615180847.211	11.964	0.001	2.304
4679	1615180861.487	13.024	0.001	2.192
4680	1615180876.712	12.879	0.001	2.098
4681	1615180891.697	13.274	0.001	2.236
4682	1615180907.214	13.443	0.001	2.130
4683	1615180922.795	13.443	0.000	1.935
4684	1615180938.179	13.073	0.000	2.340
4685	1615180953.599	13.132	0.001	2.370
4686	1615180969.109	12.970	0.000	2.552
4687	1615180984.640	13.330	0.001	2.347
4688	1615181000.324	12.819	0.001	2.337
4689	1615181015.673	12.461	0.001	2.226
4690	1615181030.368	12.161	0.000	2.194
4691	1615181044.730	12.078	0.000	2.367
4692	1615181059.194	11.950	0.001	1.945
4693	1615181073.100	11.877	0.001	2.310
4694	1615181087.296	12.353	0.001	2.335
4695	1615181101.992	12.542	0.001	2.394
4696	1615181116.934	12.650	0.000	2.620
4697	1615181132.213	13.271	0.000	2.219
4698	1615181147.711	13.378	0.002	2.334
4699	1615181163.445	12.602	0.000	2.266
4700	1615181178.324	13.941	0.001	2.286
4701	1615181194.563	15.075	0.003	2.346
4702	1615181212.010	13.652	0.000	2.337
4703	1615181228.008	11.837	0.000	2.323
4704	1615181242.176	12.219	0.000	2.154
4705	1615181257.038	12.946	0.001	2.341
4706	1615181272.336	12.584	0.000	2.259
4707	1615181287.188	12.652	0.001	2.379
4708	1615181302.226	13.676	0.001	2.175
4709	1615181318.085	13.833	0.001	1.973
4710	1615181333.898	13.787	0.000	1.933
4711	1615181349.624	13.800	0.000	2.004
4712	1615181365.434	14.092	0.001	2.297
4713	1615181381.831	13.649	0.000	2.220
4714	1615181397.706	13.325	0.000	2.338
4715	1615181413.374	13.451	0.000	2.522
4716	1615181429.353	13.373	0.000	2.377
4717	1615181445.110	13.201	0.000	2.218
4718	1615181460.537	13.713	0.000	2.222
4719	1615181476.479	13.553	0.000	2.323
4720	1615181492.361	14.280	0.001	2.433
4721	1615181509.264	15.627	0.004	2.092
4722	1615181527.013	14.085	0.002	2.368
4723	1615181543.474	13.968	0.000	2.255
4724	1615181559.704	14.112	0.000	2.356
4725	1615181576.179	13.991	0.000	2.257
4726	1615181592.433	13.695	0.000	2.226
4727	1615181608.360	13.544	0.001	2.361
4728	1615181624.272	13.074	0.000	2.205
4729	1615181639.557	12.756	0.000	2.278
4730	1615181654.598	12.856	0.000	2.594
4731	1615181670.056	13.144	0.001	2.275
4732	1615181685.483	12.678	0.001	2.212
4733	1615181700.381	12.141	0.001	2.173
4734	1615181714.701	12.042	0.001	2.309
4735	1615181729.057	12.090	0.000	2.224
4736	1615181743.377	11.694	0.000	2.381
4737	1615181757.596	12.252	0.000	2.298
4738	1615181772.153	12.564	0.000	2.431
4739	1615181787.170	12.237	0.001	1.954
4740	1615181801.373	12.363	0.001	1.999
4741	1615181815.745	13.605	0.003	1.988
4742	1615181831.363	13.170	0.002	2.058
4743	1615181846.602	14.459	0.002	2.183
4744	1615181863.255	12.845	0.001	2.357
4745	1615181878.464	13.685	0.000	2.365
4746	1615181894.519	13.236	0.000	2.294
4747	1615181910.058	13.005	0.000	2.264
4748	1615181925.334	12.965	0.000	2.278
4749	1615181940.582	12.584	0.000	2.406
4750	1615181955.578	13.024	0.000	2.200
4751	1615181970.808	12.883	0.000	2.363
4752	1615181986.061	13.098	0.001	2.245
4753	1615182001.513	12.586	0.001	2.229
4754	1615182016.336	12.325	0.000	2.327
4755	1615182030.995	12.197	0.000	2.348
4756	1615182045.546	11.932	0.000	2.271
4757	1615182059.756	11.563	0.000	2.450
4758	1615182073.774	10.929	0.000	2.369
4759	1615182087.079	11.273	0.000	2.145
4760	1615182100.503	11.903	0.000	2.226
4761	1615182114.645	11.875	0.001	1.913
4762	1615182128.441	11.050	0.000	1.915
4763	1615182141.412	11.457	0.000	2.245
4764	1615182155.122	12.942	0.002	1.973
4765	1615182170.046	12.434	0.001	2.247
4766	1615182184.734	12.760	0.000	1.958
4767	1615182199.458	13.512	0.001	1.989
4768	1615182214.967	14.250	0.003	2.361
4769	1615182231.815	14.108	0.002	2.343
4770	1615182248.290	13.786	0.002	2.247
4771	1615182264.334	13.477	0.001	2.294
4772	1615182280.111	14.173	0.001	2.339
4773	1615182296.630	15.101	0.001	2.491
4774	1615182314.232	16.030	0.001	2.367
4775	1615182332.639	14.808	0.002	2.223
4776	1615182349.681	14.529	0.001	2.459
4777	1615182366.676	14.184	0.000	2.451
4778	1615182383.332	14.582	0.002	2.010
4779	1615182399.947	14.112	0.003	2.448
4780	1615182416.522	13.310	0.002	1.984
4781	1615182431.825	13.912	0.002	2.024
4782	1615182447.785	12.967	0.001	2.398
4783	1615182463.161	12.954	0.001	2.264
4784	1615182478.386	13.003	0.000	2.211
4785	1615182493.763	13.753	0.001	2.298
4786	1615182509.823	13.573	0.001	2.359
4787	1615182525.775	13.158	0.003	2.342
4788	1615182541.289	12.854	0.001	1.988
4789	1615182556.141	13.738	0.003	1.976
4790	1615182571.879	12.723	0.001	2.129
4791	1615182586.742	12.437	0.001	2.227
4792	1615182601.418	12.349	0.000	2.360
4793	1615182616.139	12.285	0.000	2.239
4794	1615182630.673	12.350	0.000	2.341
4795	1615182645.375	11.521	0.000	2.301
4796	1615182659.209	12.133	0.001	2.293
4797	1615182673.654	13.303	0.001	2.378
4798	1615182689.350	11.866	0.001	2.526
4799	1615182703.753	12.618	0.001	2.273
4800	1615182718.653	12.653	0.001	2.230
4801	1615182733.617	13.024	0.001	2.633
4802	1615182749.281	13.333	0.001	2.359
4803	1615182764.980	13.302	0.000	2.268
4804	1615182780.557	13.500	0.000	2.334
4805	1615182796.398	13.670	0.001	2.321
4806	1615182812.398	13.832	0.001	2.271
4807	1615182828.509	13.313	0.001	2.340
4808	1615182844.170	13.316	0.001	2.221
4809	1615182859.714	12.643	0.001	2.446
4810	1615182874.812	12.322	0.001	2.533
4811	1615182889.673	12.094	0.000	2.404
4812	1615182904.177	12.014	0.000	2.226
4813	1615182918.424	12.164	0.000	2.331
4814	1615182932.925	12.306	0.000	2.223
4815	1615182947.460	12.359	0.000	2.320
4816	1615182962.146	13.721	0.002	2.432
4817	1615182978.434	13.569	0.002	2.256
4818	1615182994.272	12.741	0.000	2.245
4819	1615183009.264	12.622	0.001	2.321
4820	1615183024.221	13.381	0.001	2.238
4821	1615183039.850	12.990	0.000	2.327
4822	1615183055.173	12.474	0.000	2.318
4823	1615183069.972	12.598	0.000	2.359
4824	1615183084.935	12.152	0.000	2.279
4825	1615183099.373	12.392	0.000	3.197
4826	1615183114.973	13.408	0.002	2.375
4827	1615183130.779	12.450	0.001	2.257
4828	1615183145.498	13.387	0.001	2.367
4829	1615183161.264	13.170	0.000	2.188
4830	1615183176.631	14.140	0.000	2.104
4831	1615183192.882	14.498	0.000	1.998
4832	1615183209.385	14.243	0.001	1.977
4833	1615183226.062	13.509	0.000	2.391
4834	1615183241.971	13.540	0.000	2.200
4835	1615183257.717	13.481	0.000	2.223
4836	1615183273.430	14.803	0.001	2.348
4837	1615183290.594	13.422	0.001	2.282
4838	1615183306.306	14.087	0.002	2.258
4839	1615183322.664	14.250	0.003	2.220
4840	1615183339.149	13.552	0.001	2.232
4841	1615183354.941	13.997	0.001	2.411
4842	1615183371.360	14.544	0.001	2.374
4843	1615183388.283	14.061	0.001	2.311
4844	1615183404.663	13.777	0.000	2.177
4845	1615183420.623	13.779	0.000	2.225
4846	1615183436.634	13.793	0.000	2.309
4847	1615183452.745	13.446	0.000	2.265
4848	1615183468.462	13.032	0.000	2.170
4849	1615183484.119	13.247	0.000	2.203
4850	1615183499.576	13.111	0.001	2.372
4851	1615183515.065	12.795	0.001	2.324
4852	1615183530.191	12.368	0.001	2.318
4853	1615183544.883	12.034	0.001	2.833
4854	1615183559.759	13.376	0.002	2.324
4855	1615183575.469	11.857	0.000	2.230
4856	1615183589.562	12.133	0.000	2.354
4857	1615183604.057	12.044	0.000	2.251
4858	1615183618.358	12.075	0.000	2.187
4859	1615183632.627	13.128	0.000	2.369
4860	1615183648.133	12.974	0.000	2.180
4861	1615183663.294	13.311	0.001	2.607
4862	1615183679.219	14.551	0.001	2.259
4863	1615183696.039	13.857	0.001	2.575
4864	1615183712.477	13.584	0.001	2.329
4865	1615183728.634	13.858	0.000	2.194
4866	1615183744.692	13.395	0.000	2.246
4867	1615183760.340	13.158	0.000	2.186
4868	1615183775.689	13.874	0.001	2.402
4869	1615183791.974	13.137	0.001	2.346
4870	1615183807.463	13.043	0.000	2.362
4871	1615183822.876	12.893	0.000	2.421
4872	1615183838.197	12.993	0.000	2.263
4873	1615183853.461	12.555	0.000	2.254
4874	1615183868.277	13.976	0.001	2.356
4875	1615183884.626	12.400	0.001	2.330
4876	1615183899.367	12.024	0.001	2.227
4877	1615183913.626	11.418	0.000	2.245
4878	1615183927.295	10.998	0.000	2.310
4879	1615183940.610	11.589	0.000	2.224
4880	1615183954.429	11.662	0.000	2.247
4881	1615183968.512	11.591	0.000	2.268
4882	1615183982.379	11.763	0.000	2.260
4883	1615183996.408	12.048	0.000	2.196
4884	1615184010.658	12.861	0.000	2.276
4885	1615184025.814	13.322	0.002	2.101
4886	1615184041.253	12.222	0.001	1.953
4887	1615184055.438	12.394	0.001	2.401
4888	1615184070.242	12.826	0.001	2.302
4889	1615184085.380	13.591	0.004	2.382
4890	1615184101.379	13.045	0.001	2.222
4891	1615184116.657	13.855	0.001	2.443
4892	1615184132.965	13.809	0.001	2.347
4893	1615184149.129	14.405	0.001	2.188
4894	1615184165.732	14.522	0.001	2.039
4895	1615184182.301	14.409	0.001	1.995
4896	1615184198.711	14.391	0.001	2.017
4897	1615184215.351	13.950	0.003	2.173
4898	1615184231.486	14.539	0.001	2.333
4899	1615184248.366	14.360	0.000	2.367
4900	1615184265.102	13.473	0.000	2.458
4901	1615184281.041	13.830	0.001	2.368
4902	1615184297.246	14.518	0.002	2.160
4903	1615184313.936	14.876	0.001	2.462
4904	1615184331.283	14.605	0.001	2.404
4905	1615184348.299	13.717	0.001	2.404
4906	1615184364.429	15.795	0.001	2.375
4907	1615184382.607	13.348	0.001	2.277
4908	1615184398.240	13.612	0.001	2.512
4909	1615184414.371	14.315	0.000	2.388
4910	1615184431.081	13.378	0.000	2.217
4911	1615184446.682	12.689	0.000	2.348
4912	1615184461.729	13.325	0.000	2.376
4913	1615184477.577	12.859	0.001	2.218
4914	1615184492.662	12.662	0.001	2.209
4915	1615184507.540	12.134	0.000	2.469
4916	1615184522.149	11.690	0.000	2.322
4917	1615184536.168	12.139	0.000	2.661
4918	1615184550.974	12.220	0.000	2.383
4919	1615184565.587	12.557	0.001	2.360
4920	1615184580.513	13.658	0.004	2.402
4921	1615184596.597	13.963	0.001	2.486
4922	1615184613.055	13.273	0.001	2.379
4923	1615184628.715	13.432	0.000	2.290
4924	1615184644.444	13.377	0.000	2.429
4925	1615184660.257	13.219	0.000	2.338
4926	1615184675.821	13.285	0.000	2.226
4927	1615184691.339	13.487	0.001	2.075
4928	1615184706.908	13.266	0.001	1.980
4929	1615184722.268	13.157	0.001	2.255
4930	1615184737.688	12.349	0.000	2.388
4931	1615184752.432	12.186	0.000	2.326
4932	1615184766.950	12.163	0.001	2.350
4933	1615184781.471	12.470	0.000	2.305
4934	1615184796.252	12.961	0.001	2.263
4935	1615184811.485	13.244	0.001	2.349
4936	1615184827.086	13.391	0.001	2.243
4937	1615184842.728	13.421	0.000	2.359
4938	1615184858.517	13.318	0.001	2.372
4939	1615184874.219	13.330	0.001	2.251
4940	1615184889.812	13.312	0.001	2.259
4941	1615184905.389	14.495	0.001	2.344
4942	1615184922.237	12.945	0.001	2.229
4943	1615184937.419	12.586	0.001	2.208
4944	1615184952.220	12.434	0.000	2.095
4945	1615184966.934	12.594	0.000	1.864
4946	1615184981.398	12.250	0.000	1.902
4947	1615184995.557	12.268	0.000	1.908
4948	1615185009.739	13.024	0.000	2.551
4949	1615185025.321	13.943	0.001	2.307
4950	1615185041.579	13.822	0.001	2.376
4951	1615185057.785	14.076	0.001	2.610
4952	1615185074.477	13.813	0.000	2.379
4953	1615185090.676	13.587	0.000	2.254
4954	1615185106.524	13.354	0.000	2.479
4955	1615185122.370	13.757	0.000	2.370
4956	1615185138.508	13.661	0.001	2.305
4957	1615185154.496	19.855	0.003	2.353
4958	1615185176.727	13.867	0.001	2.500
4959	1615185193.103	13.477	0.000	2.348
4960	1615185208.934	13.809	0.001	2.369
4961	1615185225.222	14.558	0.000	2.482
4962	1615185242.278	14.595	0.003	2.044
4963	1615185258.929	14.104	0.004	2.401
4964	1615185275.460	14.166	0.004	2.006
4965	1615185291.658	13.701	0.001	2.051
4966	1615185307.421	14.595	0.001	2.187
4967	1615185324.215	14.055	0.001	2.061
4968	1615185340.340	13.215	0.001	2.129
4969	1615185355.698	13.057	0.001	2.361
4970	1615185371.138	13.255	0.003	2.175
4971	1615185386.583	12.750	0.000	2.159
4972	1615185401.500	12.411	0.000	2.266
4973	1615185416.183	12.281	0.000	2.172
4974	1615185430.642	11.996	0.000	2.232
4975	1615185444.881	12.725	0.003	2.454
4976	1615185460.084	11.916	0.001	2.226
4977	1615185474.534	12.159	0.002	2.167
4978	1615185488.877	12.236	0.001	2.172
4979	1615185503.292	12.561	0.001	2.423
4980	1615185518.288	12.682	0.000	2.302
4981	1615185533.279	13.086	0.001	2.275
4982	1615185548.648	14.452	0.002	2.236
4983	1615185565.359	13.696	0.002	2.235
4984	1615185581.305	13.810	0.001	2.230
4985	1615185597.354	14.286	0.001	2.346
4986	1615185613.994	14.656	0.003	2.342
4987	1615185631.020	13.362	0.001	2.360
4988	1615185646.752	14.114	0.001	2.337
4989	1615185663.211	13.458	0.000	2.327
4990	1615185679.669	13.444	0.003	2.361
4991	1615185695.496	13.205	0.002	1.907
4992	1615185710.620	12.939	0.001	1.887
4993	1615185725.628	12.294	0.000	1.930
4994	1615185739.859	12.321	0.000	2.073
4995	1615185754.261	12.528	0.001	2.382
4996	1615185769.182	11.876	0.000	2.281
4997	1615185783.346	11.388	0.000	2.330
4998	1615185797.072	14.546	0.006	2.588
4999	1615185814.233	15.120	0.003	2.514
5000	1615185831.891	14.248	0.001	2.303
5001	1615185848.454	14.132	0.001	2.297
5002	1615185864.890	14.969	0.001	2.368
5003	1615185882.249	14.150	0.004	2.576
5004	1615185898.989	13.511	0.001	2.227
5005	1615185914.736	12.874	0.002	2.388
5006	1615185930.008	12.964	0.001	2.306
5007	1615185945.285	13.162	0.000	2.345
5008	1615185960.799	13.588	0.000	2.236
5009	1615185976.712	13.972	0.000	2.447
5010	1615185993.139	13.662	0.000	2.312
5011	1615186009.121	13.795	0.000	2.305
5012	1615186025.230	15.087	0.001	2.322
5013	1615186042.647	14.912	0.001	2.265
5014	1615186059.831	15.086	0.001	2.364
5015	1615186077.290	15.232	0.001	2.168
5016	1615186094.698	14.729	0.001	2.235
5017	1615186111.670	14.590	0.001	2.220
5018	1615186128.486	15.511	0.001	2.295
5019	1615186146.300	14.529	0.001	2.122
5020	1615186162.959	14.021	0.001	2.104
5021	1615186179.091	14.454	0.001	1.973
5022	1615186195.525	13.691	0.001	2.003
5023	1615186211.226	13.492	0.001	1.938
5024	1615186226.663	12.897	0.000	2.202
5025	1615186241.882	13.245	0.001	2.255
5026	1615186257.391	13.139	0.001	2.216
5027	1615186272.756	13.645	0.001	2.239
5028	1615186288.648	13.619	0.001	1.950
5029	1615186304.223	14.258	0.001	2.112
5030	1615186320.600	14.031	0.001	1.971
5031	1615186336.609	12.842	0.000	2.158
5032	1615186351.618	12.906	0.001	1.909
5033	1615186366.439	12.350	0.001	1.925
5034	1615186380.723	12.050	0.000	1.910
5035	1615186394.689	11.426	0.001	1.969
5036	1615186408.090	11.184	0.001	1.929
5037	1615186421.210	11.959	0.000	2.328
5038	1615186435.508	11.975	0.001	2.445
5039	1615186449.937	13.045	0.001	2.365
5040	1615186465.356	12.899	0.001	2.229
5041	1615186480.918	13.406	0.000	2.016
5042	1615186496.347	13.617	0.000	1.989
5043	1615186511.959	13.543	0.001	1.998
5044	1615186527.506	13.556	0.000	1.950
5045	1615186543.018	12.873	0.000	1.913
5046	1615186557.810	12.717	0.000	2.194
5047	1615186572.728	13.023	0.000	2.310
5048	1615186588.069	12.832	0.000	2.305
5049	1615186603.213	12.539	0.000	2.312
5050	1615186618.072	12.492	0.001	2.068
5051	1615186632.639	12.707	0.001	2.035
5052	1615186647.389	12.568	0.000	2.332
5053	1615186662.295	12.641	0.000	2.331
5054	1615186677.274	12.537	0.001	2.250
5055	1615186692.068	12.740	0.000	2.375
5056	1615186707.193	13.129	0.000	2.222
5057	1615186722.984	12.873	0.000	2.291
5058	1615186738.155	12.895	0.000	2.532
5059	1615186753.588	12.847	0.001	2.337
5060	1615186768.793	13.785	0.003	1.992
5061	1615186784.594	12.414	0.001	1.979
5062	1615186798.997	12.930	0.004	2.195
5063	1615186814.148	11.926	0.001	1.977
5064	1615186828.062	11.815	0.001	1.971
5065	1615186841.858	12.073	0.003	2.370
5066	1615186856.317	12.417	0.001	2.353
5067	1615186871.095	12.366	0.000	2.359
5068	1615186885.827	13.086	0.001	2.320
5069	1615186901.241	13.029	0.001	2.211
5070	1615186916.489	13.396	0.001	2.383
5071	1615186932.275	13.782	0.001	2.303
5072	1615186948.370	13.577	0.001	2.377
5073	1615186964.814	13.564	0.001	2.225
5074	1615186980.614	13.197	0.001	2.393
5075	1615186996.212	13.656	0.001	2.373
5076	1615187012.248	13.239	0.000	2.223
5077	1615187027.716	13.246	0.001	2.322
5078	1615187043.292	13.326	0.000	2.326
5079	1615187058.951	13.100	0.000	2.297
5080	1615187074.355	13.448	0.000	2.283
5081	1615187090.091	13.521	0.000	2.349
5082	1615187105.968	13.912	0.000	2.380
5083	1615187122.269	14.023	0.001	2.376
5084	1615187138.678	14.317	0.001	2.639
5085	1615187155.643	14.644	0.001	2.274
5086	1615187172.569	14.396	0.001	2.330
5087	1615187189.303	13.750	0.001	2.152
5088	1615187205.212	13.160	0.000	2.270
5089	1615187220.809	12.860	0.000	2.377
5090	1615187236.053	12.716	0.000	2.349
5091	1615187251.138	12.533	0.002	2.370
5092	1615187266.049	12.317	0.000	2.186
5093	1615187280.562	11.980	0.000	2.140
5094	1615187294.691	12.262	0.000	2.308
5095	1615187309.269	13.695	0.005	2.116
5096	1615187325.099	12.808	0.001	1.948
5097	1615187339.864	12.370	0.003	2.053
5098	1615187354.302	12.192	0.001	2.216
5099	1615187368.727	13.259	0.001	1.986
5100	1615187383.987	12.493	0.001	1.941
5101	1615187398.430	12.701	0.002	2.137
5102	1615187413.281	12.874	0.001	2.328
5103	1615187428.491	13.818	0.000	2.225
5104	1615187444.541	13.380	0.000	2.332
5105	1615187460.451	14.548	0.001	2.388
5106	1615187477.396	14.231	0.001	2.474
5107	1615187494.108	14.038	0.001	2.316
5108	1615187510.470	13.673	0.000	2.240
5109	1615187526.388	13.099	0.000	2.256
5110	1615187541.750	13.337	0.001	2.331
5111	1615187557.425	12.933	0.000	2.310
5112	1615187572.674	13.289	0.000	2.310
5113	1615187588.279	12.762	0.000	2.353
5114	1615187603.400	12.479	0.000	2.318
5115	1615187618.205	12.265	0.000	2.209
5116	1615187632.686	12.071	0.000	2.347
5117	1615187647.110	12.028	0.001	2.422
5118	1615187661.568	11.403	0.001	2.234
5119	1615187675.211	12.008	0.000	2.204
5120	1615187689.430	11.788	0.001	2.320
5121	1615187703.967	11.735	0.000	2.291
5122	1615187717.999	11.583	0.000	2.330
5123	1615187731.918	11.905	0.000	2.326
5124	1615187746.156	12.508	0.000	2.230
5125	1615187760.901	12.362	0.000	2.257
5126	1615187775.526	12.890	0.000	2.167
5127	1615187790.590	12.824	0.000	2.264
5128	1615187805.685	13.461	0.001	2.381
5129	1615187821.533	13.471	0.000	2.303
5130	1615187837.313	13.572	0.000	2.322
5131	1615187853.213	13.944	0.000	2.237
5132	1615187869.401	14.057	0.000	2.205
5133	1615187885.669	14.636	0.000	2.280
5134	1615187902.592	14.423	0.000	2.338
5135	1615187919.359	14.424	0.000	2.355
5136	1615187936.144	14.274	0.000	2.204
5137	1615187953.093	14.183	0.000	2.298
5138	1615187969.581	14.066	0.000	2.409
5139	1615187986.066	13.757	0.001	2.385
5140	1615188002.217	13.856	0.001	2.297
5141	1615188018.376	13.400	0.001	2.368
5142	1615188034.152	13.385	0.001	2.256
5143	1615188049.799	13.241	0.000	2.257
5144	1615188065.304	13.238	0.001	2.251
5145	1615188080.800	13.095	0.000	2.345
5146	1615188096.247	12.912	0.000	2.234
5147	1615188111.400	13.204	0.000	2.370
5148	1615188126.981	13.075	0.000	2.323
5149	1615188142.387	14.083	0.002	2.310
5150	1615188158.791	13.581	0.000	1.985
5151	1615188174.364	12.531	0.001	2.262
5152	1615188189.163	13.004	0.001	2.232
5153	1615188204.840	12.849	0.001	2.374
5154	1615188220.069	12.644	0.000	2.325
5155	1615188235.045	11.524	0.000	2.145
5156	1615188248.720	11.275	0.000	2.424
5157	1615188262.427	12.115	0.000	2.152
5158	1615188276.700	12.042	0.001	2.239
5159	1615188290.988	12.572	0.001	2.213
5160	1615188305.779	13.560	0.001	2.147
5161	1615188321.495	13.900	0.005	2.237
5162	1615188337.650	14.228	0.000	2.385
5163	1615188354.271	13.400	0.002	2.448
5164	1615188370.132	14.128	0.001	2.245
5165	1615188386.513	12.930	0.001	2.197
5166	1615188401.647	12.885	0.000	2.178
5167	1615188416.717	12.910	0.000	2.164
5168	1615188431.813	12.972	0.002	1.976
5169	1615188447.242	12.184	0.000	1.930
5170	1615188461.367	12.506	0.001	2.091
5171	1615188475.972	12.763	0.001	2.089
5172	1615188490.831	12.578	0.000	2.117
5173	1615188505.536	12.428	0.001	1.954
5174	1615188519.924	12.908	0.001	1.938
5175	1615188534.777	12.442	0.000	2.055
5176	1615188549.281	12.612	0.000	2.025
5177	1615188563.924	12.816	0.001	2.588
5178	1615188579.343	13.324	0.000	2.410
5179	1615188595.086	14.070	0.001	2.305
5180	1615188611.470	12.938	0.001	2.171
5181	1615188626.586	12.914	0.000	2.341
5182	1615188641.850	12.696	0.000	2.244
5183	1615188656.801	12.519	0.001	2.306
5184	1615188671.636	12.572	0.001	2.338
5185	1615188686.996	13.051	0.001	2.363
5186	1615188702.418	12.790	0.001	2.399
5187	1615188717.613	13.044	0.001	2.305
5188	1615188732.970	12.907	0.000	2.245
5189	1615188748.129	13.078	0.001	2.190
5190	1615188763.406	13.524	0.000	2.294
